merchant_id,merchant_name,category,tier,city,onboarding_date,state
1022,Krish-Chandra,Kirana/Local Store,Micro,Pune,2025-05-11,Maharashtra
1023,Chaudry-Dey,Home Services,Micro,Bengaluru,2025-10-14,Karnataka
1024,Arora Inc,Fuel,Micro,Lucknow,2024-10-14,Uttar Pradesh
1025,De and Sons,Entertainment,Micro,Lucknow,2025-10-28,Uttar Pradesh
1026,Pradhan-Chad,Financial Services,SME,Ahmedabad,2025-09-20,Gujarat
1027,"Lad, Borde and Bains",Grocery,Micro,Ahmedabad,2025-03-04,Gujarat
1028,Hora Ltd,Electronics,Enterprise,Delhi,2025-05-01,Delhi
1029,Dave-Chanda,Utilities/Bill Pay,SME,Kolkata,2025-12-18,West Bengal
1030,Das-Basak,Grocery,Enterprise,Guwahati,2025-08-28,Assam
1031,Bedi-Ganguly,Utilities/Bill Pay,SME,Chandigarh,2024-06-01,Punjab
1032,"Sant, Rana and Taneja",Electronics,Micro,Hyderabad,2025-08-22,Telangana
1033,Raja Ltd,Grocery,Micro,Delhi,2025-05-13,Delhi
1034,Gera-Pandya,Grocery,Micro,Mumbai,2025-03-07,Maharashtra
1035,Grover LLC,Electronics,Micro,Bengaluru,2025-08-11,Karnataka
1036,Sehgal-Dixit,Grocery,Micro,Chennai,2025-07-26,Tamil Nadu
1037,Korpal Ltd,Utilities/Bill Pay,SME,Delhi,2024-09-10,Delhi
1038,Tara-Sabharwal,Utilities/Bill Pay,Enterprise,Hyderabad,2025-09-28,Telangana
1039,"Srinivas, Bhat and Chahal",Grocery,Micro,Ahmedabad,2025-07-06,Gujarat
1040,Rajagopal-Devan,Grocery,Micro,Pune,2025-12-25,Maharashtra
1041,Iyengar-Vora,Grocery,SME,Bengaluru,2024-03-14,Karnataka
1042,Bahl Group,Utilities/Bill Pay,SME,Bengaluru,2025-07-08,Karnataka
1043,"Parmer, Srinivasan and Sundaram",Home Services,Micro,Kolkata,2025-01-23,West Bengal
1044,Thakkar-Nagy,Fashion & Apparel,Micro,Ahmedabad,2025-02-27,Gujarat
1045,Madan-Gole,Home Services,Micro,Surat,2024-01-18,Gujarat
1046,Nagar PLC,Food & Dining,Micro,Patna,2025-05-17,Bihar
1047,Balan LLC,Food & Dining,SME,Jaipur,2025-09-02,Rajasthan
1048,Sodhi PLC,Utilities/Bill Pay,SME,Chennai,2025-02-20,Tamil Nadu
1049,Kaul-Dutta,Food & Dining,Micro,Delhi,2024-11-22,Delhi
1050,Kota Ltd,Financial Services,Micro,Coimbatore,2024-06-09,Tamil Nadu
1051,Lata PLC,Kirana/Local Store,Micro,Chennai,2024-09-21,Tamil Nadu
1052,"Bhalla, Kanda and Rama",Fashion & Apparel,Micro,Delhi,2024-03-11,Delhi
1053,Ghose-Goda,Utilities/Bill Pay,Micro,Jaipur,2025-01-09,Rajasthan
1054,Nadkarni Ltd,Grocery,Micro,Delhi,2025-12-26,Delhi
1055,"Parmer, Bala and Pandey",Food & Dining,Enterprise,Hyderabad,2024-01-24,Telangana
1056,"Dhar, Guha and Tailor",Food & Dining,Micro,Guwahati,2025-12-08,Assam
1057,"More, Gill and Swaminathan",Utilities/Bill Pay,Micro,Bengaluru,2024-08-14,Karnataka
1058,Chana Inc,Utilities/Bill Pay,SME,Indore,2024-08-10,Madhya Pradesh
1059,Kanda Inc,Home Services,Enterprise,Mumbai,2024-10-22,Maharashtra
1060,"Sridhar, Acharya and Narula",Utilities/Bill Pay,Micro,Bhopal,2025-05-15,Madhya Pradesh
1061,"Jaggi, De and Oak",Education,Micro,Hyderabad,2025-08-29,Telangana
1062,"Goel, Naik and Bhargava",Travel & Transport,SME,Pune,2024-11-16,Maharashtra
1063,Divan PLC,Travel & Transport,Enterprise,Patna,2024-12-21,Bihar
1064,"Dhar, Choudhry and Vora",Fashion & Apparel,Micro,Ahmedabad,2024-03-28,Gujarat
1065,Bora-Prakash,Grocery,Micro,Chennai,2024-08-03,Tamil Nadu
1066,"Randhawa, Chaudhuri and Nayar",Grocery,Micro,Ahmedabad,2025-09-29,Gujarat
1067,Naidu-Deshpande,Utilities/Bill Pay,Micro,Kochi,2025-09-17,Kerala
1068,Sarkar Ltd,Kirana/Local Store,Micro,Kochi,2024-09-07,Kerala
1069,Nadig-Ghosh,Grocery,Enterprise,Bengaluru,2025-04-07,Karnataka
1070,"Parikh, Kapoor and Gill",Electronics,Micro,Kochi,2025-07-21,Kerala
1071,Mohanty-Menon,Utilities/Bill Pay,Micro,Mumbai,2024-12-27,Maharashtra
1072,Goel Ltd,Fuel,Micro,Pune,2025-12-01,Maharashtra
1073,Raman PLC,Kirana/Local Store,Micro,Surat,2024-11-06,Gujarat
1074,Gopal PLC,Fuel,Micro,Kochi,2025-06-19,Kerala
1075,Kant-Chawla,Grocery,Enterprise,Indore,2024-06-24,Madhya Pradesh
1076,Dhaliwal-Narula,Food & Dining,Micro,Delhi,2024-07-18,Delhi
1077,"Brahmbhatt, Khanna and Palan",Travel & Transport,Micro,Kolkata,2025-11-03,West Bengal
1078,Ganesh-Chakrabarti,Fashion & Apparel,Enterprise,Chennai,2024-06-23,Tamil Nadu
1079,"Nayak, Sekhon and Apte",Pharmacy,Micro,Nagpur,2025-08-26,Maharashtra
1080,Kadakia-Krish,Food & Dining,Micro,Bengaluru,2025-06-08,Karnataka
1081,"Bir, Palla and Kunda",Food & Dining,Micro,Chandigarh,2025-06-28,Punjab
1082,Agarwal Inc,Kirana/Local Store,Micro,Lucknow,2024-09-12,Uttar Pradesh
1083,Sarma-Saini,Food & Dining,Micro,Delhi,2024-04-25,Delhi
1084,Sachdev Group,Utilities/Bill Pay,SME,Chennai,2025-08-11,Tamil Nadu
1085,Panchal-Prashad,Utilities/Bill Pay,Enterprise,Kolkata,2025-07-23,West Bengal
1086,Srinivas PLC,Food & Dining,Enterprise,Hyderabad,2025-11-10,Telangana
1087,"Kar, Gaba and Seth",Home Services,Micro,Pune,2024-12-24,Maharashtra
1088,Bandi LLC,Grocery,Micro,Mumbai,2025-06-15,Maharashtra
1089,Nagar LLC,Food & Dining,Micro,Jaipur,2024-04-01,Rajasthan
1090,Borah LLC,Grocery,Micro,Lucknow,2025-09-13,Uttar Pradesh
1091,Prashad and Sons,Pharmacy,Micro,Ranchi,2024-06-04,Jharkhand
1092,"Borde, Chander and Nigam",Grocery,Micro,Delhi,2025-12-22,Delhi
1093,"Subramanian, Balasubramanian and Sankar",Food & Dining,SME,Mumbai,2024-05-13,Maharashtra
1094,"Gala, Saraf and Dugar",Kirana/Local Store,SME,Pune,2025-09-21,Maharashtra
1095,Chaudhuri LLC,Grocery,Micro,Mumbai,2025-12-02,Maharashtra
1096,Gupta Group,Electronics,Enterprise,Hyderabad,2025-03-09,Telangana
1097,"Zachariah, Lanka and Manda",Food & Dining,Micro,Hyderabad,2025-01-23,Telangana
1098,Khanna-Char,Grocery,SME,Kolkata,2024-04-15,West Bengal
1099,Ramaswamy PLC,Grocery,SME,Chennai,2025-03-11,Tamil Nadu
1100,"Swaminathan, Dube and Bhagat",Financial Services,SME,Kochi,2024-08-27,Kerala
1101,Aggarwal-Sane,Food & Dining,SME,Jaipur,2025-03-15,Rajasthan
1102,Menon Ltd,Fuel,Micro,Chandigarh,2024-08-07,Punjab
1103,"Srinivasan, Iyengar and Chatterjee",Utilities/Bill Pay,Micro,Pune,2025-10-13,Maharashtra
1104,Jhaveri and Sons,Grocery,SME,Surat,2024-08-13,Gujarat
1105,"Manne, Bumb and Solanki",Food & Dining,Micro,Chennai,2025-04-15,Tamil Nadu
1106,Morar Group,Fuel,Micro,Hyderabad,2025-06-11,Telangana
1107,Suresh-Lanka,Utilities/Bill Pay,Micro,Pune,2025-05-22,Maharashtra
1108,Ram and Sons,Food & Dining,Enterprise,Jaipur,2024-05-23,Rajasthan
1109,Raj-Pingle,Entertainment,Micro,Bengaluru,2025-09-07,Karnataka
1110,Sehgal Inc,Food & Dining,SME,Kolkata,2025-12-22,West Bengal
1111,Sarraf-Shroff,Utilities/Bill Pay,Micro,Nagpur,2025-01-22,Maharashtra
1112,Kara-Luthra,Financial Services,Micro,Mumbai,2025-05-25,Maharashtra
1113,"Bhatia, Dora and Chatterjee",Fashion & Apparel,Micro,Ahmedabad,2025-05-12,Gujarat
1114,Padmanabhan PLC,Food & Dining,SME,Kolkata,2024-05-04,West Bengal
1115,Karan-Bhat,Education,Micro,Coimbatore,2025-04-08,Tamil Nadu
1116,Virk-Sahota,Food & Dining,Enterprise,Indore,2024-11-13,Madhya Pradesh
1117,"Soman, Keer and Soni",Food & Dining,SME,Nagpur,2025-12-01,Maharashtra
1118,Brar-Rana,Entertainment,Micro,Patna,2024-08-04,Bihar
1119,"Banerjee, Thakkar and Varughese",Fashion & Apparel,SME,Delhi,2025-05-07,Delhi
1120,"Din, Dara and Sen",Travel & Transport,Enterprise,Bengaluru,2024-03-28,Karnataka
1121,Ganesh and Sons,Fashion & Apparel,SME,Nagpur,2024-03-25,Maharashtra
1122,Date Inc,Pharmacy,SME,Hyderabad,2024-12-11,Telangana
1123,Brar-Saran,Utilities/Bill Pay,Micro,Lucknow,2025-09-24,Uttar Pradesh
1124,Divan PLC,Utilities/Bill Pay,SME,Chennai,2024-12-26,Tamil Nadu
1125,Nagarajan-Bhavsar,Utilities/Bill Pay,Micro,Bengaluru,2024-06-19,Karnataka
1126,Rama PLC,Pharmacy,Micro,Bengaluru,2025-07-26,Karnataka
1127,Nanda-Majumdar,Fashion & Apparel,SME,Bengaluru,2025-04-09,Karnataka
1128,"Shanker, Arora and Virk",Grocery,Enterprise,Mumbai,2024-07-03,Maharashtra
1129,Chowdhury-Sachdeva,Grocery,SME,Jaipur,2025-11-10,Rajasthan
1130,Divan PLC,Food & Dining,SME,Ahmedabad,2025-05-02,Gujarat
1131,"Chaudhry, Cherian and Chaudhuri",Travel & Transport,SME,Hyderabad,2025-06-01,Telangana
1132,Wason-Padmanabhan,Fashion & Apparel,Micro,Bengaluru,2025-03-12,Karnataka
1133,Lalla-Rajagopal,Food & Dining,Micro,Hyderabad,2024-06-18,Telangana
1134,"Sunder, Solanki and Barad",Fashion & Apparel,Enterprise,Kochi,2024-11-23,Kerala
1135,Majumdar Group,Travel & Transport,Micro,Mumbai,2025-07-08,Maharashtra
1136,Ratti Inc,Pharmacy,Micro,Ahmedabad,2025-11-24,Gujarat
1137,Narula-Khanna,Grocery,Micro,Mumbai,2025-01-11,Maharashtra
1138,Soman LLC,Utilities/Bill Pay,SME,Chandigarh,2025-11-17,Punjab
1139,Bahri-Nazareth,Kirana/Local Store,Micro,Bengaluru,2024-05-12,Karnataka
1140,Mukhopadhyay-Mand,Financial Services,SME,Chandigarh,2025-03-03,Punjab
1141,Chaudhari-Kari,Grocery,Micro,Mumbai,2024-12-20,Maharashtra
1142,Mital Ltd,Fashion & Apparel,SME,Kochi,2024-03-07,Kerala
1143,Nagi-Luthra,Pharmacy,Micro,Mumbai,2025-01-27,Maharashtra
1144,"Saha, Chakraborty and Guha",Grocery,SME,Pune,2025-11-04,Maharashtra
1145,Kakar-Ray,Food & Dining,Micro,Chennai,2025-12-03,Tamil Nadu
1146,"Sundaram, Varty and Prakash",Utilities/Bill Pay,Enterprise,Guwahati,2024-10-14,Assam
1147,Varma and Sons,Pharmacy,SME,Surat,2024-11-14,Gujarat
1148,Mukhopadhyay Ltd,Pharmacy,Micro,Surat,2025-09-02,Gujarat
1149,"Raval, Deshmukh and Viswanathan",Utilities/Bill Pay,Micro,Bengaluru,2024-12-28,Karnataka
1150,"Balakrishnan, Ghose and Hans",Home Services,Enterprise,Ahmedabad,2025-06-07,Gujarat
1151,Bhardwaj and Sons,Food & Dining,Micro,Hyderabad,2025-02-07,Telangana
1152,Shan Inc,Education,SME,Jaipur,2024-03-21,Rajasthan
1153,Issac-Mahal,Fuel,SME,Chennai,2025-01-27,Tamil Nadu
1154,Shetty-Tiwari,Travel & Transport,Micro,Coimbatore,2025-08-22,Tamil Nadu
1155,Dasgupta-Balasubramanian,Electronics,SME,Delhi,2024-08-26,Delhi
1156,Pradhan Group,Financial Services,SME,Delhi,2024-08-22,Delhi
1157,"Sehgal, Goel and Som",Utilities/Bill Pay,Micro,Bengaluru,2024-08-12,Karnataka
1158,"Palla, Padmanabhan and Gade",Travel & Transport,SME,Delhi,2025-09-19,Delhi
1159,Chana-Mane,Travel & Transport,Micro,Hyderabad,2025-12-26,Telangana
1160,Raju Inc,Grocery,Micro,Nagpur,2025-07-13,Maharashtra
1161,Kala and Sons,Grocery,Micro,Bengaluru,2025-07-18,Karnataka
1162,"Kar, Jhaveri and Luthra",Grocery,Micro,Mumbai,2025-01-04,Maharashtra
1163,"Rout, Varghese and Bahri",Pharmacy,Micro,Pune,2025-04-25,Maharashtra
1164,"Andra, Som and Deo",Food & Dining,SME,Mumbai,2024-02-04,Maharashtra
1165,"Ghose, Anand and Kapur",Fashion & Apparel,SME,Delhi,2024-11-02,Delhi
1166,Mody-Maharaj,Electronics,SME,Mumbai,2025-10-29,Maharashtra
1167,Puri-Palla,Pharmacy,Micro,Ahmedabad,2024-04-24,Gujarat
1168,Krishnan-Kamdar,Education,SME,Indore,2025-10-29,Madhya Pradesh
1169,Mittal-Verma,Travel & Transport,SME,Delhi,2025-09-01,Delhi
1170,"Ranganathan, Chaudry and Amble",Fashion & Apparel,SME,Pune,2025-12-14,Maharashtra
1171,"Prasad, Mandal and Misra",Entertainment,SME,Bengaluru,2024-03-08,Karnataka
1172,"Chokshi, Subramaniam and Bhatt",Financial Services,SME,Delhi,2025-11-03,Delhi
1173,Malhotra-Nair,Fashion & Apparel,SME,Mumbai,2025-04-05,Maharashtra
1174,Lal-Misra,Utilities/Bill Pay,SME,Jaipur,2024-12-12,Rajasthan
1175,Doctor PLC,Utilities/Bill Pay,Micro,Bengaluru,2025-08-05,Karnataka
1176,Bhandari PLC,Grocery,Micro,Bengaluru,2025-09-13,Karnataka
1177,Nagarajan-Dey,Education,SME,Kochi,2024-05-16,Kerala
1178,"Bal, Tank and Merchant",Utilities/Bill Pay,SME,Hyderabad,2025-02-23,Telangana
1179,Sahota-Ravel,Financial Services,SME,Pune,2024-06-01,Maharashtra
1180,Banik-Gupta,Grocery,SME,Surat,2025-06-17,Gujarat
1181,Kapadia-Warrior,Fashion & Apparel,SME,Indore,2025-02-06,Madhya Pradesh
1182,"Soni, Parmer and Tripathi",Travel & Transport,Micro,Ahmedabad,2024-03-15,Gujarat
1183,Garde-Golla,Grocery,SME,Mumbai,2025-11-08,Maharashtra
1184,Chatterjee-Sinha,Grocery,SME,Delhi,2025-05-30,Delhi
1185,Kuruvilla Ltd,Grocery,SME,Kolkata,2024-10-28,West Bengal
1186,"Goswami, Nayak and Chakraborty",Pharmacy,SME,Bengaluru,2024-04-12,Karnataka
1187,Pant and Sons,Food & Dining,SME,Lucknow,2024-09-05,Uttar Pradesh
1188,"Mohanty, Salvi and Narula",Travel & Transport,Micro,Kolkata,2024-07-07,West Bengal
1189,Lad-Menon,Utilities/Bill Pay,Micro,Hyderabad,2025-05-07,Telangana
1190,Dalal-Singhal,Food & Dining,Micro,Patna,2024-07-23,Bihar
1191,Bobal Group,Pharmacy,SME,Chennai,2025-01-05,Tamil Nadu
1192,Tella Inc,Utilities/Bill Pay,SME,Ahmedabad,2024-07-08,Gujarat
1193,"Raj, Wagle and Misra",Fashion & Apparel,Micro,Delhi,2024-02-05,Delhi
1194,Bhagat-Dora,Utilities/Bill Pay,Enterprise,Bengaluru,2024-03-09,Karnataka
1195,Iyer LLC,Entertainment,SME,Pune,2024-08-11,Maharashtra
1196,Shankar-Dhar,Grocery,Micro,Bengaluru,2024-12-02,Karnataka
1197,Gole-Buch,Grocery,Micro,Patna,2024-09-17,Bihar
1198,Natarajan-Goel,Grocery,SME,Delhi,2025-07-23,Delhi
1199,Bhardwaj-Agrawal,Fashion & Apparel,Micro,Kochi,2025-05-25,Kerala
1200,Mahal-Kadakia,Entertainment,Micro,Delhi,2025-06-27,Delhi
1201,Dutt Group,Travel & Transport,SME,Bengaluru,2024-07-18,Karnataka
1202,Dayal PLC,Electronics,Enterprise,Lucknow,2024-06-20,Uttar Pradesh
1203,Sanghvi-Raval,Food & Dining,Micro,Bengaluru,2024-12-19,Karnataka
1204,Sood-Rajagopal,Travel & Transport,Micro,Pune,2024-09-28,Maharashtra
1205,Barad PLC,Pharmacy,Micro,Bengaluru,2024-06-27,Karnataka
1206,Prakash Inc,Grocery,SME,Bhopal,2025-03-31,Madhya Pradesh
1207,Wali-Halder,Financial Services,SME,Mumbai,2025-10-29,Maharashtra
1208,Agrawal Ltd,Grocery,SME,Mumbai,2025-03-07,Maharashtra
1209,"Kothari, Kara and Padmanabhan",Food & Dining,SME,Ahmedabad,2025-01-03,Gujarat
1210,Dayal-Chauhan,Food & Dining,Enterprise,Kolkata,2024-02-25,West Bengal
1211,Thakur-Mohan,Fashion & Apparel,Micro,Pune,2025-12-30,Maharashtra
1212,Bhattacharyya Inc,Education,Micro,Hyderabad,2024-04-17,Telangana
1213,Mannan-Shah,Grocery,SME,Patna,2024-08-02,Bihar
1214,"Venkatesh, Viswanathan and Nazareth",Food & Dining,Micro,Chennai,2025-02-13,Tamil Nadu
1215,Desai-Oommen,Fuel,Micro,Jaipur,2025-10-16,Rajasthan
1216,Parmer-Guha,Utilities/Bill Pay,Micro,Indore,2024-01-25,Madhya Pradesh
1217,Raval Inc,Home Services,Enterprise,Jaipur,2025-09-05,Rajasthan
1218,Kapur Ltd,Travel & Transport,SME,Lucknow,2025-11-16,Uttar Pradesh
1219,Kakar Ltd,Fuel,Micro,Mumbai,2024-09-16,Maharashtra
1220,Thaman and Sons,Electronics,Micro,Delhi,2024-06-13,Delhi
1221,Peri Ltd,Travel & Transport,Micro,Mumbai,2025-12-04,Maharashtra
1222,"Barad, Prashad and Kumer",Food & Dining,Micro,Hyderabad,2024-10-06,Telangana
1223,"Bava, Bava and Chokshi",Pharmacy,Micro,Delhi,2024-02-27,Delhi
1224,"Bahri, Bava and D’Alia",Food & Dining,SME,Kolkata,2025-07-07,West Bengal
1225,Sawhney-Rai,Electronics,Micro,Bengaluru,2024-05-30,Karnataka
1226,Krishnan Group,Utilities/Bill Pay,Micro,Mumbai,2024-09-30,Maharashtra
1227,"Dua, Jha and Andra",Financial Services,SME,Chandigarh,2025-02-22,Punjab
1228,Salvi-Chaudhuri,Travel & Transport,Enterprise,Delhi,2024-08-21,Delhi
1229,"Venkatesh, Madan and Devan",Utilities/Bill Pay,Enterprise,Bhopal,2024-07-28,Madhya Pradesh
1230,Cheema-Vaidya,Travel & Transport,SME,Hyderabad,2024-01-11,Telangana
1231,"Dalal, Mandal and Comar",Travel & Transport,Micro,Mumbai,2024-07-06,Maharashtra
1232,Tank and Sons,Food & Dining,Micro,Delhi,2024-01-24,Delhi
1233,"Iyengar, Lall and Virk",Utilities/Bill Pay,SME,Hyderabad,2024-10-28,Telangana
1234,Parmar Ltd,Kirana/Local Store,Micro,Ahmedabad,2024-05-04,Gujarat
1235,Merchant-Dyal,Fashion & Apparel,Enterprise,Bengaluru,2024-11-22,Karnataka
1236,Taneja and Sons,Pharmacy,SME,Surat,2024-01-20,Gujarat
1237,"Srivastava, Narayanan and Keer",Fuel,SME,Delhi,2024-04-07,Delhi
1238,Arya Ltd,Grocery,SME,Ranchi,2025-11-13,Jharkhand
1239,Choudhry PLC,Grocery,Micro,Lucknow,2024-10-25,Uttar Pradesh
1240,"Tak, Dixit and Chana",Education,Micro,Ahmedabad,2025-10-07,Gujarat
1241,"Borde, Chaudhuri and Kunda",Pharmacy,Micro,Delhi,2024-06-11,Delhi
1242,"Kashyap, Shan and Minhas",Food & Dining,Micro,Pune,2025-11-28,Maharashtra
1243,Shetty-Bedi,Entertainment,Micro,Chennai,2024-12-14,Tamil Nadu
1244,Ghosh Inc,Fuel,SME,Surat,2025-11-06,Gujarat
1245,Parsa-Munshi,Food & Dining,SME,Lucknow,2024-06-02,Uttar Pradesh
1246,D’Alia-Chandran,Pharmacy,Micro,Nagpur,2025-10-15,Maharashtra
1247,Andra and Sons,Kirana/Local Store,Micro,Surat,2024-12-24,Gujarat
1248,"Garde, Narasimhan and Parmar",Fuel,Micro,Chennai,2025-03-26,Tamil Nadu
1249,Loyal-Chander,Grocery,Enterprise,Delhi,2024-09-12,Delhi
1250,Oommen-Goswami,Entertainment,Micro,Pune,2025-06-11,Maharashtra
1251,Rattan Group,Pharmacy,Micro,Patna,2024-02-08,Bihar
1252,Magar-Rajan,Fashion & Apparel,SME,Bhopal,2024-09-01,Madhya Pradesh
1253,"Sridhar, Sama and Ganesan",Fashion & Apparel,SME,Bengaluru,2024-12-09,Karnataka
1254,Deo Ltd,Home Services,SME,Mumbai,2024-02-10,Maharashtra
1255,"Bhargava, Dutta and Chawla",Fashion & Apparel,SME,Chandigarh,2024-11-08,Punjab
1256,Subramanian-Sarma,Grocery,Micro,Mumbai,2024-09-19,Maharashtra
1257,Raghavan LLC,Fashion & Apparel,Micro,Pune,2025-04-15,Maharashtra
1258,"Balakrishnan, De and Subramanian",Utilities/Bill Pay,SME,Chennai,2025-06-01,Tamil Nadu
1259,Chowdhury-Sabharwal,Grocery,Enterprise,Hyderabad,2025-11-21,Telangana
1260,Batra-Bhatnagar,Utilities/Bill Pay,SME,Delhi,2025-02-27,Delhi
1261,Murthy-Arora,Grocery,Micro,Jaipur,2024-01-23,Rajasthan
1262,"Vohra, Kapur and Nigam",Electronics,Micro,Pune,2025-02-12,Maharashtra
1263,"Virk, Chandran and Sant",Food & Dining,Micro,Ranchi,2024-07-05,Jharkhand
1264,"Kothari, Subramaniam and Pal",Fuel,SME,Pune,2025-08-24,Maharashtra
1265,"Rajan, Dixit and Bhagat",Food & Dining,Micro,Chandigarh,2024-07-09,Punjab
1266,Dugar PLC,Entertainment,SME,Delhi,2024-07-18,Delhi
1267,Tandon-Gandhi,Kirana/Local Store,SME,Pune,2025-12-07,Maharashtra
1268,Swamy LLC,Food & Dining,Enterprise,Mumbai,2024-05-05,Maharashtra
1269,Narayanan LLC,Travel & Transport,Micro,Nagpur,2025-09-12,Maharashtra
1270,Tripathi and Sons,Entertainment,Micro,Bengaluru,2025-05-26,Karnataka
1271,"Radhakrishnan, Rau and Keer",Electronics,Micro,Mumbai,2024-04-18,Maharashtra
1272,Sharaf Group,Fashion & Apparel,SME,Chandigarh,2024-11-17,Punjab
1273,"Sem, Chakrabarti and Tara",Grocery,Enterprise,Indore,2024-08-01,Madhya Pradesh
1274,Mutti-Dani,Entertainment,SME,Lucknow,2025-11-08,Uttar Pradesh
1275,Badami-Chauhan,Food & Dining,SME,Delhi,2024-08-25,Delhi
1276,Sachar-Banik,Food & Dining,SME,Pune,2024-11-15,Maharashtra
1277,"Acharya, Chand and Modi",Grocery,Micro,Patna,2024-07-13,Bihar
1278,"Jhaveri, Shan and Om",Food & Dining,Micro,Lucknow,2024-08-18,Uttar Pradesh
1279,Bhagat-Kapoor,Pharmacy,Micro,Mumbai,2024-12-16,Maharashtra
1280,Narula-Solanki,Home Services,Micro,Jaipur,2025-07-22,Rajasthan
1281,"Patla, Sethi and Comar",Education,Micro,Indore,2024-05-20,Madhya Pradesh
1282,Kapadia Inc,Financial Services,SME,Mumbai,2024-07-17,Maharashtra
1283,Pant-Manne,Utilities/Bill Pay,Micro,Lucknow,2024-09-08,Uttar Pradesh
1284,"Vig, Prakash and Cherian",Food & Dining,Enterprise,Nagpur,2025-05-08,Maharashtra
1285,Gala Group,Food & Dining,SME,Pune,2024-05-11,Maharashtra
1286,Rout Inc,Fuel,Micro,Surat,2025-01-24,Gujarat
1287,Hayre-Guha,Electronics,Micro,Bengaluru,2025-05-27,Karnataka
1288,Ramaswamy and Sons,Electronics,Micro,Ahmedabad,2025-06-19,Gujarat
1289,Halder-Nigam,Entertainment,Micro,Lucknow,2024-01-06,Uttar Pradesh
1290,Sachdeva Inc,Entertainment,Micro,Ahmedabad,2025-10-10,Gujarat
1291,"Dasgupta, Seshadri and Shankar",Pharmacy,SME,Delhi,2025-01-21,Delhi
1292,"Thaman, Desai and Tara",Pharmacy,Micro,Lucknow,2024-07-10,Uttar Pradesh
1293,Wali Ltd,Pharmacy,Enterprise,Lucknow,2025-02-27,Uttar Pradesh
1294,Sant PLC,Pharmacy,SME,Patna,2025-06-26,Bihar
1295,Trivedi-Goel,Utilities/Bill Pay,Micro,Chandigarh,2024-08-24,Punjab
1296,"Ghose, Dave and Chawla",Fuel,Micro,Mumbai,2025-08-03,Maharashtra
1297,Nagy-Thaman,Home Services,SME,Kolkata,2024-09-09,West Bengal
1298,Sahota-Kothari,Food & Dining,Micro,Hyderabad,2025-07-20,Telangana
1299,Rao-Oza,Grocery,SME,Pune,2024-11-12,Maharashtra
1300,Sethi-Deol,Food & Dining,Micro,Pune,2024-11-10,Maharashtra
1301,Sachar PLC,Fashion & Apparel,Micro,Hyderabad,2024-06-04,Telangana
1302,"Vala, Mistry and Murthy",Travel & Transport,Enterprise,Lucknow,2024-05-18,Uttar Pradesh
1303,"Kalla, Iyer and Kadakia",Kirana/Local Store,Micro,Patna,2024-06-27,Bihar
1304,"Mannan, Pai and Deo",Utilities/Bill Pay,Micro,Jaipur,2025-10-21,Rajasthan
1305,"Gokhale, Thakur and Naidu",Fuel,Micro,Mumbai,2024-04-22,Maharashtra
1306,"D’Alia, Pandey and Srinivasan",Financial Services,Micro,Mumbai,2025-03-13,Maharashtra
1307,"Sahni, Walla and Mangal",Grocery,SME,Pune,2024-10-02,Maharashtra
1308,Arya-Virk,Fashion & Apparel,Micro,Mumbai,2024-05-03,Maharashtra
1309,Bakshi Group,Electronics,Micro,Indore,2025-03-03,Madhya Pradesh
1310,Bera Ltd,Grocery,Micro,Bengaluru,2025-05-13,Karnataka
1311,Iyengar LLC,Home Services,Enterprise,Chennai,2024-05-29,Tamil Nadu
1312,Mangat Ltd,Fuel,Micro,Ranchi,2025-02-21,Jharkhand
1313,Dhingra-Bhatia,Fashion & Apparel,Micro,Bengaluru,2024-10-20,Karnataka
1314,"Merchant, Jani and Bali",Kirana/Local Store,Micro,Lucknow,2025-07-13,Uttar Pradesh
1315,Sethi-Chaudry,Travel & Transport,Micro,Nagpur,2025-12-23,Maharashtra
1316,"Kapur, Ramachandran and Khanna",Entertainment,Micro,Hyderabad,2025-09-11,Telangana
1317,"Mani, Batta and Raj",Travel & Transport,Micro,Bengaluru,2024-08-30,Karnataka
1318,Saha-Munshi,Travel & Transport,SME,Lucknow,2025-01-13,Uttar Pradesh
1319,"Bhagat, Arya and Krishnamurthy",Education,Micro,Mumbai,2025-02-10,Maharashtra
1320,Savant and Sons,Electronics,Micro,Mumbai,2024-04-02,Maharashtra
1321,"Pillai, Hegde and Hari",Grocery,Micro,Kolkata,2024-07-28,West Bengal
1322,Sen-Goel,Fashion & Apparel,SME,Mumbai,2025-05-24,Maharashtra
1323,"Borde, Grover and Ghose",Fuel,SME,Hyderabad,2024-05-09,Telangana
1324,"Varkey, Dar and Purohit",Travel & Transport,SME,Coimbatore,2024-10-05,Tamil Nadu
1325,Sangha LLC,Utilities/Bill Pay,SME,Mumbai,2024-01-11,Maharashtra
1326,"Lalla, De and Dyal",Home Services,SME,Kolkata,2024-09-20,West Bengal
1327,"Kumer, Ahluwalia and Narayanan",Financial Services,Micro,Mumbai,2024-04-11,Maharashtra
1328,Dubey-Baral,Fashion & Apparel,SME,Delhi,2024-02-29,Delhi
1329,Naidu PLC,Grocery,SME,Kolkata,2025-11-26,West Bengal
1330,Mitra Group,Home Services,Micro,Chennai,2025-08-15,Tamil Nadu
1331,"Parmar, Bora and Nadkarni",Electronics,Micro,Kolkata,2024-06-21,West Bengal
