refund_id,transaction_id,refund_amount,refund_date,refund_reason
4820,255905,257.77,2025-10-22 19:23:28,Order Cancelled
4821,255987,334.9,2024-11-01 07:03:20,Merchant Error
4822,256016,393.97,2025-01-17 19:25:34,Order Cancelled
4823,256042,394.64,2024-02-24 18:13:09,Merchant Error
4824,256054,448.21,2024-07-30 16:27:15,Product Return
4825,256074,313.37,2025-04-13 19:12:35,Product Return
4826,256080,546.28,2025-10-18 11:45:03,Order Cancelled
4827,256111,34.52,2025-06-03 13:47:53,Order Cancelled
4828,256166,140.02,2024-09-22 17:52:54,Order Cancelled
4829,256272,156.16,2024-05-20 18:00:11,Duplicate Payment
4830,256304,209.82,2024-02-17 07:56:11,Product Return
4831,256309,181.49,2024-03-06 21:24:08,Product Return
4832,256383,856.06,2025-02-18 09:51:56,Merchant Error
4833,256516,601.46,2025-10-07 20:21:02,Duplicate Payment
4834,256519,623.27,2024-06-05 16:55:47,Product Return
4835,256541,364.41,2024-01-31 14:11:42,Order Cancelled
4836,256677,492.89,2024-02-20 21:14:35,Order Cancelled
4837,256683,123.08,2025-05-24 15:20:30,Merchant Error
4838,256694,326.41,2024-12-02 22:04:53,Order Cancelled
4839,256715,168.4,2024-08-22 23:16:12,Product Return
4840,256782,258.82,2025-04-12 12:35:30,Order Cancelled
4841,256818,180.95,2025-02-05 02:59:32,Merchant Error
4842,256923,145.13,2025-04-15 21:24:19,Merchant Error
4843,257007,105.26,2024-09-17 18:06:41,Order Cancelled
4844,257036,474.63,2025-11-18 10:54:01,Order Cancelled
4845,257100,299.16,2024-10-17 18:33:31,Product Return
4846,257116,575.74,2025-07-10 12:56:45,Order Cancelled
4847,257124,115.04,2024-11-27 11:00:34,Product Return
4848,257202,54.7,2024-03-15 22:14:29,Order Cancelled
4849,257297,250.73,2024-03-01 09:35:12,Service Not Rendered
4850,257372,146.25,2025-03-30 15:46:57,Merchant Error
4851,257495,550.75,2025-08-16 20:52:00,Order Cancelled
4852,257565,253.81,2025-04-11 16:31:41,Merchant Error
4853,257663,432.9,2024-06-16 07:49:51,Product Return
4854,257664,347.26,2025-11-20 21:12:24,Product Return
4855,257710,447.0,2025-11-26 19:04:15,Merchant Error
4856,257859,442.64,2025-05-20 22:52:29,Product Return
4857,258029,317.39,2025-03-14 20:18:12,Order Cancelled
4858,258139,725.54,2024-11-23 18:49:52,Product Return
4859,258211,361.95,2025-05-08 15:57:09,Product Return
4860,258298,483.79,2025-01-22 08:02:36,Merchant Error
4861,258319,259.63,2026-01-08 19:19:31,Merchant Error
4862,258338,1766.24,2024-04-04 14:21:58,Product Return
4863,258359,89.72,2024-08-14 15:33:01,Service Not Rendered
4864,258398,130.89,2025-06-19 16:35:42,Product Return
4865,258414,136.23,2025-01-03 00:36:26,Duplicate Payment
4866,258512,75.22,2024-01-18 16:34:31,Merchant Error
4867,258517,1203.47,2024-11-10 20:54:18,Product Return
4868,258554,213.9,2024-11-18 19:37:52,Product Return
4869,258564,264.89,2024-04-12 15:53:13,Order Cancelled
4870,258617,16.54,2024-01-29 17:26:21,Order Cancelled
4871,258813,287.94,2024-11-15 17:26:58,Service Not Rendered
4872,258928,233.78,2024-08-28 11:13:45,Merchant Error
4873,259011,136.6,2025-09-12 19:47:49,Order Cancelled
4874,259047,626.44,2025-07-23 08:43:17,Product Return
4875,259049,424.83,2024-10-13 13:15:07,Product Return
4876,259183,187.12,2025-12-05 19:50:44,Product Return
4877,259321,48.41,2025-03-18 08:59:28,Order Cancelled
4878,259400,309.62,2024-02-19 21:55:21,Service Not Rendered
4879,259401,264.39,2024-12-11 18:23:04,Order Cancelled
4880,259427,423.38,2025-06-15 10:45:30,Product Return
4881,259477,317.27,2024-06-13 04:29:52,Order Cancelled
4882,259545,289.13,2024-12-07 13:11:54,Order Cancelled
4883,259646,150.8,2024-05-12 18:50:09,Product Return
4884,259647,269.98,2024-06-23 09:59:22,Product Return
4885,259759,526.62,2024-12-17 10:11:55,Order Cancelled
4886,259778,396.28,2025-10-25 13:41:05,Merchant Error
4887,259886,287.96,2025-10-18 13:09:02,Order Cancelled
4888,259887,224.4,2024-08-25 12:42:21,Order Cancelled
4889,259896,854.97,2025-02-13 16:23:37,Merchant Error
4890,259928,720.75,2025-05-22 20:18:18,Duplicate Payment
4891,260003,237.37,2025-02-02 19:39:24,Order Cancelled
4892,260144,285.63,2024-01-10 18:58:21,Order Cancelled
4893,260534,589.11,2025-03-27 08:13:39,Merchant Error
4894,260618,196.3,2025-11-14 10:17:55,Order Cancelled
4895,260622,278.46,2024-07-22 07:40:53,Order Cancelled
4896,260623,86.43,2024-12-10 20:18:45,Order Cancelled
4897,260638,245.61,2024-02-22 18:32:23,Order Cancelled
4898,260797,312.77,2025-07-18 15:17:48,Order Cancelled
4899,260811,76.71,2024-02-26 09:08:47,Order Cancelled
4900,260831,285.07,2024-02-13 15:52:37,Product Return
4901,260843,175.05,2025-08-13 10:35:07,Duplicate Payment
4902,260847,391.62,2024-06-22 13:02:06,Order Cancelled
4903,260854,443.69,2024-03-25 10:19:54,Product Return
4904,260954,219.61,2024-12-14 16:13:53,Merchant Error
4905,260955,294.31,2025-05-04 13:39:28,Order Cancelled
4906,261014,155.54,2024-04-16 12:32:39,Product Return
4907,261049,1031.96,2025-02-10 13:59:34,Service Not Rendered
4908,261088,456.5,2025-12-29 10:49:38,Order Cancelled
4909,261146,467.82,2024-09-20 16:03:04,Order Cancelled
4910,261150,257.45,2024-02-26 11:46:40,Duplicate Payment
4911,261163,88.87,2025-11-08 10:42:57,Order Cancelled
4912,261207,1331.04,2024-06-26 23:50:07,Order Cancelled
4913,261218,582.54,2026-01-01 13:55:30,Duplicate Payment
4914,261296,179.0,2024-02-19 22:57:09,Product Return
4915,261316,191.86,2024-08-12 09:35:19,Merchant Error
4916,261321,261.04,2024-05-05 17:08:18,Product Return
4917,261408,79.95,2024-11-29 02:14:39,Product Return
4918,261442,223.52,2025-04-05 08:51:45,Product Return
4919,261535,391.39,2025-03-07 09:31:12,Merchant Error
4920,261538,565.03,2025-06-23 09:43:39,Duplicate Payment
4921,261608,100.97,2024-10-29 08:12:50,Order Cancelled
4922,261616,64.3,2025-09-16 08:16:51,Order Cancelled
4923,261748,166.81,2024-11-03 22:54:26,Product Return
4924,261851,162.6,2025-08-16 12:26:24,Order Cancelled
4925,261862,169.58,2024-04-12 13:11:29,Duplicate Payment
4926,261898,163.75,2025-01-30 13:52:08,Order Cancelled
4927,261926,278.72,2025-07-26 13:52:24,Merchant Error
4928,261930,123.66,2024-07-11 19:38:46,Order Cancelled
4929,261964,736.5,2024-04-23 13:30:53,Duplicate Payment
4930,262072,496.71,2025-08-29 19:32:38,Order Cancelled
4931,262123,340.84,2025-04-15 18:19:06,Duplicate Payment
4932,262217,100.58,2024-07-23 21:20:08,Order Cancelled
4933,262284,245.79,2024-12-03 19:18:02,Service Not Rendered
4934,262307,279.46,2024-11-16 09:42:39,Product Return
4935,262371,364.92,2025-12-28 15:01:23,Merchant Error
4936,262405,177.49,2025-02-25 22:20:38,Order Cancelled
4937,262471,281.19,2025-03-30 19:29:44,Service Not Rendered
4938,262522,449.06,2024-09-17 20:39:52,Product Return
4939,262532,330.93,2024-12-07 11:05:56,Product Return
4940,262653,459.93,2025-04-05 11:18:56,Order Cancelled
4941,262732,192.51,2025-08-22 16:47:48,Product Return
4942,262768,191.16,2025-07-29 10:52:32,Product Return
4943,262844,252.32,2025-03-27 08:29:43,Order Cancelled
4944,262877,134.83,2024-06-19 11:24:23,Merchant Error
4945,262916,482.66,2025-04-11 17:43:19,Product Return
4946,262917,187.5,2024-09-10 19:48:43,Duplicate Payment
4947,263000,131.76,2024-03-01 18:37:39,Order Cancelled
4948,263002,140.88,2024-11-05 08:17:03,Order Cancelled
4949,263031,195.83,2024-11-15 14:40:56,Product Return
4950,263046,398.73,2024-09-29 12:24:50,Order Cancelled
4951,263073,284.92,2025-08-07 10:16:59,Product Return
4952,263101,359.46,2025-02-06 14:43:33,Product Return
4953,263117,45.5,2024-02-29 19:16:09,Product Return
4954,263247,119.65,2025-01-13 12:02:34,Merchant Error
4955,263345,202.56,2024-05-10 11:47:45,Order Cancelled
4956,263438,366.2,2024-08-05 18:12:54,Service Not Rendered
4957,263577,238.05,2025-11-28 18:20:04,Product Return
4958,263766,362.75,2025-05-13 15:45:58,Merchant Error
4959,263823,263.31,2025-05-07 13:27:23,Merchant Error
4960,264010,407.97,2024-10-21 17:57:58,Product Return
4961,264047,94.34,2025-01-23 16:14:41,Order Cancelled
4962,264087,214.37,2024-09-08 00:36:55,Service Not Rendered
4963,264093,416.73,2025-12-11 11:00:44,Order Cancelled
4964,264306,361.02,2025-10-22 08:24:01,Duplicate Payment
4965,264325,918.09,2024-10-29 09:25:13,Merchant Error
4966,264352,548.45,2024-04-05 14:04:16,Duplicate Payment
4967,264599,194.66,2025-03-11 09:10:28,Order Cancelled
4968,264632,260.35,2024-07-23 11:36:57,Merchant Error
4969,264666,157.69,2024-05-31 19:21:38,Merchant Error
4970,264723,201.14,2025-11-03 18:26:10,Product Return
4971,264839,391.12,2025-07-25 18:50:18,Order Cancelled
4972,264852,466.32,2024-02-10 20:22:25,Merchant Error
4973,264865,277.54,2026-01-01 18:18:35,Product Return
4974,264898,91.64,2025-03-01 00:35:47,Order Cancelled
4975,264915,141.84,2025-06-19 12:40:47,Product Return
4976,264959,82.51,2025-07-06 16:44:08,Merchant Error
4977,265013,525.65,2025-01-03 20:06:07,Order Cancelled
4978,265014,137.81,2025-03-24 21:12:47,Service Not Rendered
4979,265033,240.63,2024-03-19 19:12:13,Duplicate Payment
4980,265046,241.2,2024-10-05 12:21:19,Order Cancelled
4981,265071,119.96,2025-12-20 12:46:17,Merchant Error
4982,265095,44.17,2025-04-27 13:08:02,Duplicate Payment
4983,265103,211.21,2025-05-01 17:05:33,Order Cancelled
4984,265232,201.74,2024-08-31 17:12:57,Service Not Rendered
4985,265239,181.21,2024-11-20 17:57:00,Product Return
4986,265252,308.44,2025-04-30 07:48:11,Product Return
4987,265265,482.99,2024-04-21 19:03:46,Duplicate Payment
4988,265302,290.21,2024-03-23 17:22:43,Order Cancelled
4989,265465,872.65,2025-05-15 22:10:11,Service Not Rendered
4990,265650,325.75,2024-08-23 12:07:12,Product Return
4991,265710,372.68,2025-10-03 08:20:36,Product Return
4992,265763,368.79,2025-06-09 21:55:42,Order Cancelled
4993,265776,262.3,2025-09-08 18:55:19,Order Cancelled
4994,265805,453.74,2025-02-03 14:05:08,Service Not Rendered
4995,265808,219.18,2024-11-23 11:05:06,Order Cancelled
4996,265851,180.33,2024-06-18 20:44:11,Duplicate Payment
4997,265864,609.34,2025-12-18 16:40:56,Merchant Error
4998,265867,400.45,2024-08-12 20:39:51,Duplicate Payment
4999,265915,383.25,2024-06-14 10:23:27,Service Not Rendered
5000,265941,798.87,2025-12-03 12:58:50,Order Cancelled
5001,265946,191.99,2024-03-01 19:40:35,Order Cancelled
5002,265953,163.96,2024-05-09 18:51:28,Merchant Error
5003,265954,321.17,2025-10-16 22:04:39,Product Return
5004,266049,284.75,2024-05-05 11:16:53,Order Cancelled
5005,266084,284.98,2025-10-16 10:01:47,Duplicate Payment
5006,266085,1419.84,2024-09-25 19:54:52,Merchant Error
5007,266118,672.39,2025-08-01 20:12:26,Order Cancelled
5008,266129,324.43,2025-11-27 18:46:36,Service Not Rendered
5009,266185,132.49,2025-11-01 00:45:55,Duplicate Payment
5010,266248,167.86,2024-06-13 12:50:32,Duplicate Payment
5011,266309,1465.44,2025-04-23 00:47:29,Order Cancelled
5012,266332,287.05,2025-10-16 21:58:57,Duplicate Payment
5013,266336,846.25,2024-05-11 18:16:25,Merchant Error
5014,266361,108.03,2025-10-06 06:57:45,Order Cancelled
5015,266364,349.05,2025-02-06 20:51:27,Product Return
5016,266390,100.04,2025-12-13 11:10:51,Product Return
5017,266425,618.37,2025-02-16 18:00:43,Product Return
5018,266572,91.75,2025-06-09 21:32:05,Duplicate Payment
5019,266588,182.16,2025-04-29 14:00:13,Order Cancelled
5020,266593,674.12,2025-02-25 14:16:12,Service Not Rendered
5021,266761,163.74,2025-05-07 00:47:40,Order Cancelled
5022,266825,157.19,2024-05-06 22:18:53,Product Return
5023,266846,422.94,2024-09-20 08:05:35,Merchant Error
5024,266862,191.81,2025-03-23 15:24:41,Product Return
5025,266876,369.09,2025-07-02 17:46:17,Order Cancelled
5026,266918,121.88,2025-03-14 14:25:35,Duplicate Payment
5027,266956,1160.17,2024-09-04 11:31:55,Product Return
5028,266969,296.39,2024-11-26 15:39:38,Order Cancelled
5029,266971,339.31,2025-06-04 10:34:40,Merchant Error
5030,267032,225.75,2024-12-13 16:55:58,Merchant Error
5031,267093,507.32,2024-02-06 09:57:10,Product Return
5032,267158,396.66,2025-10-26 14:18:30,Order Cancelled
5033,267203,303.41,2025-06-01 20:06:56,Product Return
5034,267209,276.41,2024-12-28 14:43:17,Product Return
5035,267360,327.64,2024-10-17 15:50:04,Merchant Error
5036,267413,150.5,2025-01-10 19:18:06,Merchant Error
5037,267441,229.97,2024-12-16 08:53:24,Order Cancelled
5038,267522,223.16,2025-03-13 08:38:12,Order Cancelled
5039,267530,89.81,2025-06-07 00:56:55,Service Not Rendered
5040,267537,587.82,2024-07-03 19:02:34,Merchant Error
5041,267549,621.15,2025-10-30 15:19:06,Product Return
5042,267758,315.8,2025-10-04 23:41:22,Product Return
5043,267772,124.13,2024-02-04 09:51:50,Order Cancelled
5044,267786,94.05,2025-05-04 11:39:11,Product Return
5045,267788,543.39,2025-03-29 14:49:00,Service Not Rendered
5046,267930,50.27,2024-08-26 07:33:36,Service Not Rendered
5047,267934,238.4,2024-07-02 20:12:55,Order Cancelled
5048,268011,250.93,2024-09-21 22:39:26,Service Not Rendered
5049,268013,206.09,2025-01-09 23:44:19,Duplicate Payment
5050,268043,294.64,2024-10-31 18:11:29,Merchant Error
5051,268044,1135.13,2025-05-28 09:03:56,Order Cancelled
5052,268072,234.05,2025-01-26 17:55:14,Duplicate Payment
5053,268098,487.82,2024-10-19 17:08:53,Order Cancelled
5054,268106,153.49,2024-11-27 07:56:29,Merchant Error
5055,268113,489.48,2024-11-07 21:39:21,Duplicate Payment
5056,268151,101.9,2025-08-23 15:58:36,Order Cancelled
5057,268205,396.04,2024-07-19 12:45:25,Merchant Error
5058,268235,238.48,2024-12-07 11:18:23,Service Not Rendered
5059,268258,227.04,2025-11-11 15:28:13,Product Return
5060,268312,204.53,2025-10-19 11:56:44,Merchant Error
5061,268332,82.45,2025-02-22 09:54:09,Order Cancelled
5062,268368,140.83,2024-10-08 09:59:57,Order Cancelled
5063,268392,92.51,2025-05-27 09:07:41,Service Not Rendered
5064,268436,271.95,2024-09-27 16:32:32,Order Cancelled
5065,268468,274.04,2025-06-07 06:02:51,Product Return
5066,268486,934.0,2025-09-13 14:22:04,Order Cancelled
5067,268636,229.31,2024-04-23 12:49:49,Order Cancelled
5068,268682,81.83,2024-01-13 15:20:02,Order Cancelled
5069,268720,410.34,2025-10-26 14:53:53,Service Not Rendered
5070,268756,330.47,2024-01-16 14:48:59,Order Cancelled
5071,268953,190.85,2024-10-24 10:27:53,Order Cancelled
5072,268957,546.66,2024-11-05 18:07:44,Order Cancelled
5073,269006,88.05,2024-01-17 17:41:40,Service Not Rendered
5074,269022,229.56,2025-07-08 21:00:17,Product Return
5075,269073,287.22,2025-05-25 20:28:24,Product Return
5076,269090,297.16,2024-01-31 17:35:31,Product Return
5077,269103,361.22,2024-05-08 20:05:01,Product Return
5078,269150,208.94,2024-07-19 18:59:39,Service Not Rendered
5079,269261,175.99,2024-11-17 07:02:56,Order Cancelled
5080,269447,1010.0,2024-12-30 13:59:03,Service Not Rendered
5081,269453,487.61,2025-10-29 00:25:37,Order Cancelled
5082,269468,235.48,2024-05-17 12:41:34,Service Not Rendered
5083,269473,322.19,2025-08-24 21:15:44,Duplicate Payment
5084,269492,425.54,2025-11-11 11:17:28,Product Return
5085,269671,644.64,2024-07-01 18:48:36,Product Return
5086,269748,278.65,2024-09-27 08:05:55,Merchant Error
5087,269752,160.3,2024-12-29 09:24:41,Duplicate Payment
5088,269869,3209.16,2025-04-05 21:07:16,Service Not Rendered
5089,270075,203.82,2024-03-06 12:53:45,Order Cancelled
5090,270177,386.34,2025-08-31 13:46:38,Product Return
5091,270216,968.62,2024-07-08 10:33:36,Order Cancelled
5092,270217,157.75,2024-12-29 12:31:51,Order Cancelled
5093,270228,329.06,2024-04-01 10:47:01,Duplicate Payment
5094,270359,373.74,2025-01-02 11:09:15,Order Cancelled
5095,270365,96.57,2024-10-09 13:41:06,Duplicate Payment
5096,270427,132.11,2025-07-30 11:38:09,Merchant Error
5097,270561,119.37,2025-12-15 21:06:20,Order Cancelled
5098,270620,222.12,2024-10-03 11:14:27,Order Cancelled
5099,270627,409.84,2025-10-12 12:51:39,Merchant Error
5100,270674,943.89,2025-05-29 19:25:25,Order Cancelled
5101,270704,237.09,2024-11-21 13:19:58,Merchant Error
5102,270760,153.56,2024-12-06 10:31:03,Product Return
5103,270842,116.18,2025-01-17 10:43:33,Product Return
5104,270931,279.85,2025-07-04 11:32:39,Service Not Rendered
5105,270971,186.28,2025-12-18 20:25:51,Order Cancelled
5106,271069,409.45,2025-04-18 12:27:19,Order Cancelled
5107,271119,78.88,2024-05-26 21:01:18,Product Return
5108,271153,595.15,2024-10-25 10:33:42,Product Return
5109,271241,413.39,2026-01-01 11:23:20,Duplicate Payment
5110,271251,341.75,2025-01-18 18:25:11,Service Not Rendered
5111,271365,334.3,2025-10-21 10:49:57,Product Return
5112,271428,325.0,2024-11-02 09:45:03,Order Cancelled
5113,271494,148.84,2025-11-23 16:06:19,Service Not Rendered
5114,271502,1292.92,2025-08-21 19:59:54,Product Return
5115,271521,284.1,2024-06-16 19:46:55,Product Return
5116,271537,660.24,2024-12-24 19:35:46,Merchant Error
5117,271551,358.0,2024-11-06 13:56:59,Merchant Error
5118,271638,187.0,2025-10-27 19:24:07,Product Return
5119,271677,267.45,2025-09-20 07:10:24,Order Cancelled
5120,271755,514.49,2024-12-05 16:23:26,Order Cancelled
5121,271780,571.3,2024-03-27 07:11:28,Order Cancelled
5122,271820,340.55,2025-08-29 12:31:48,Order Cancelled
5123,271882,389.91,2025-08-26 19:23:17,Product Return
5124,272128,286.38,2024-02-13 20:35:05,Merchant Error
5125,272217,281.62,2024-05-27 15:12:34,Duplicate Payment
5126,272338,186.06,2025-11-22 13:37:26,Order Cancelled
5127,272490,38.6,2025-11-29 21:54:16,Duplicate Payment
5128,272527,503.85,2024-10-08 10:16:58,Product Return
5129,272597,487.45,2025-06-25 21:23:09,Order Cancelled
5130,272765,75.44,2025-05-25 09:32:03,Duplicate Payment
5131,272861,225.2,2025-04-14 07:12:19,Order Cancelled
5132,272949,66.81,2024-06-16 15:28:04,Duplicate Payment
5133,273030,152.38,2024-11-25 20:19:39,Order Cancelled
5134,273044,572.83,2025-07-31 13:49:52,Merchant Error
5135,273064,208.12,2024-05-03 12:12:24,Product Return
5136,273088,575.49,2024-05-03 23:36:17,Merchant Error
5137,273187,243.44,2025-10-03 23:56:41,Duplicate Payment
5138,273193,503.96,2024-03-22 19:06:06,Merchant Error
5139,273195,393.94,2025-01-24 14:41:02,Duplicate Payment
5140,273217,95.11,2024-05-03 08:15:43,Duplicate Payment
5141,273315,314.66,2024-06-22 17:28:50,Product Return
5142,273360,459.99,2024-05-17 19:37:06,Service Not Rendered
5143,273483,114.07,2025-12-18 16:31:05,Order Cancelled
5144,273522,465.59,2024-12-03 16:51:47,Order Cancelled
5145,273543,86.64,2025-11-23 07:48:14,Order Cancelled
5146,273628,723.58,2024-08-23 17:34:38,Order Cancelled
5147,273661,119.54,2025-07-22 18:09:12,Merchant Error
5148,273801,67.43,2025-11-09 19:03:17,Product Return
5149,273806,178.36,2025-08-15 16:49:32,Product Return
5150,273820,190.86,2024-07-14 20:03:52,Order Cancelled
5151,273874,203.78,2025-08-03 15:49:11,Merchant Error
5152,273938,197.17,2025-09-21 17:18:36,Order Cancelled
5153,273982,218.12,2025-01-12 12:49:46,Product Return
5154,274060,204.27,2025-08-23 19:43:49,Duplicate Payment
5155,274070,417.71,2025-03-21 20:29:07,Order Cancelled
5156,274088,475.92,2024-11-25 18:54:22,Order Cancelled
5157,274301,961.7,2025-05-22 10:40:28,Merchant Error
5158,274316,655.13,2024-07-29 08:33:25,Order Cancelled
5159,274346,213.79,2024-07-13 13:55:06,Order Cancelled
5160,274435,220.06,2025-08-10 19:14:29,Duplicate Payment
5161,274441,264.13,2024-11-05 21:07:32,Service Not Rendered
5162,274521,252.47,2026-01-02 16:38:37,Order Cancelled
5163,274550,418.75,2025-08-28 19:47:44,Order Cancelled
5164,274579,158.02,2024-06-06 17:04:12,Duplicate Payment
5165,274648,186.23,2024-10-11 12:13:29,Duplicate Payment
5166,274659,155.2,2025-08-04 12:22:35,Product Return
5167,274727,858.27,2024-12-29 07:32:46,Duplicate Payment
5168,274747,483.07,2024-10-05 13:00:08,Merchant Error
5169,274754,526.69,2025-10-19 05:32:10,Service Not Rendered
5170,274772,207.14,2024-09-28 15:57:36,Merchant Error
5171,274777,274.11,2025-10-22 11:16:09,Order Cancelled
5172,274781,348.84,2024-09-15 17:25:45,Order Cancelled
5173,274813,142.32,2024-07-21 13:02:48,Order Cancelled
5174,274855,192.94,2025-09-18 08:11:09,Service Not Rendered
5175,274861,156.1,2024-09-13 18:57:09,Order Cancelled
