user_id,signup_date,city,state,acquisition_channel,age_bucket,kyc_status,is_churned
1700,2025-12-02,Pune,Maharashtra,Merchant Partner,18-24,Full KYC,False
1701,2024-07-12,Mumbai,Maharashtra,Referral,35-44,Full KYC,False
1702,2024-05-10,Kolkata,West Bengal,Merchant Partner,45-54,Full KYC,False
1703,2025-05-12,Hyderabad,Telangana,Organic,18-24,Full KYC,False
1704,2024-05-25,Delhi,Delhi,Merchant Partner,18-24,Full KYC,False
1705,2025-11-02,Hyderabad,Telangana,Bank Partnership,25-34,Full KYC,False
1706,2025-09-19,Bengaluru,Karnataka,Organic,25-34,Min KYC,True
1707,2025-12-18,Delhi,Delhi,Organic,18-24,Full KYC,False
1708,2025-10-28,Pune,Maharashtra,Merchant Partner,18-24,Full KYC,False
1709,2024-06-26,Indore,Madhya Pradesh,Paid Ad,45-54,Min KYC,True
1710,2024-06-03,Kochi,Kerala,Organic,18-24,Full KYC,False
1711,2024-09-07,Bengaluru,Karnataka,Referral,35-44,Full KYC,False
1712,2024-12-08,Pune,Maharashtra,Bank Partnership,45-54,Full KYC,False
1713,2025-10-04,Patna,Bihar,Bank Partnership,18-24,Full KYC,True
1714,2025-06-19,Ranchi,Jharkhand,Organic,35-44,Min KYC,False
1715,2025-04-15,Patna,Bihar,Paid Ad,35-44,Min KYC,False
1716,2025-10-03,Chennai,Tamil Nadu,Referral,25-34,Full KYC,False
1717,2025-04-16,Kochi,Kerala,Organic,18-24,Min KYC,False
1718,2024-10-03,Lucknow,Uttar Pradesh,Organic,45-54,Full KYC,False
1719,2024-10-28,Mumbai,Maharashtra,Organic,45-54,Full KYC,False
1720,2025-01-12,Mumbai,Maharashtra,Organic,25-34,Min KYC,True
1721,2024-03-05,Chandigarh,Punjab,Paid Ad,25-34,Min KYC,False
1722,2025-06-25,Chandigarh,Punjab,Organic,25-34,Full KYC,False
1723,2025-04-21,Pune,Maharashtra,Paid Ad,45-54,Full KYC,False
1724,2025-06-17,Jaipur,Rajasthan,Merchant Partner,45-54,Full KYC,False
1725,2025-01-24,Bengaluru,Karnataka,Organic,25-34,Full KYC,False
1726,2025-07-25,Lucknow,Uttar Pradesh,Referral,25-34,Min KYC,False
1727,2025-11-24,Pune,Maharashtra,Organic,25-34,Full KYC,True
1728,2025-02-20,Hyderabad,Telangana,Paid Ad,18-24,Full KYC,False
1729,2024-11-20,Pune,Maharashtra,Organic,18-24,Full KYC,False
1730,2024-03-17,Pune,Maharashtra,Paid Ad,25-34,Min KYC,False
1731,2025-07-22,Chandigarh,Punjab,Paid Ad,25-34,Full KYC,False
1732,2025-10-21,Kochi,Kerala,Paid Ad,35-44,Pending,False
1733,2025-05-25,Delhi,Delhi,Organic,35-44,Full KYC,False
1734,2025-09-23,Bengaluru,Karnataka,Bank Partnership,55+,Full KYC,False
1735,2025-09-20,Bengaluru,Karnataka,Referral,35-44,Full KYC,False
1736,2025-08-05,Mumbai,Maharashtra,Referral,18-24,Full KYC,False
1737,2025-01-02,Chennai,Tamil Nadu,Paid Ad,35-44,Full KYC,False
1738,2024-03-13,Pune,Maharashtra,Bank Partnership,18-24,Full KYC,False
1739,2024-01-03,Delhi,Delhi,Paid Ad,18-24,Min KYC,False
1740,2024-05-29,Ranchi,Jharkhand,Paid Ad,45-54,Full KYC,True
1741,2024-11-10,Surat,Gujarat,Paid Ad,18-24,Full KYC,True
1742,2025-06-26,Delhi,Delhi,Paid Ad,25-34,Full KYC,True
1743,2024-11-28,Lucknow,Uttar Pradesh,Referral,45-54,Min KYC,False
1744,2024-01-17,Hyderabad,Telangana,Referral,35-44,Full KYC,False
1745,2024-06-02,Ahmedabad,Gujarat,Referral,25-34,Min KYC,False
1746,2025-12-15,Pune,Maharashtra,Merchant Partner,25-34,Pending,False
1747,2025-12-22,Delhi,Delhi,Referral,18-24,Min KYC,False
1748,2024-10-02,Pune,Maharashtra,Organic,45-54,Full KYC,False
1749,2025-08-10,Coimbatore,Tamil Nadu,Referral,35-44,Full KYC,True
1750,2025-06-09,Surat,Gujarat,Paid Ad,45-54,Full KYC,False
1751,2025-11-10,Ahmedabad,Gujarat,Referral,35-44,Min KYC,False
1752,2025-10-09,Patna,Bihar,Paid Ad,25-34,Full KYC,False
1753,2025-04-03,Indore,Madhya Pradesh,Referral,18-24,Pending,False
1754,2024-10-15,Kochi,Kerala,Organic,45-54,Pending,True
1755,2025-04-02,Mumbai,Maharashtra,Paid Ad,18-24,Full KYC,False
1756,2024-08-20,Delhi,Delhi,Organic,25-34,Full KYC,False
1757,2024-09-11,Bhopal,Madhya Pradesh,Organic,35-44,Full KYC,True
1758,2025-03-20,Ranchi,Jharkhand,Bank Partnership,45-54,Full KYC,False
1759,2025-02-21,Kolkata,West Bengal,Referral,45-54,Full KYC,False
1760,2025-02-28,Coimbatore,Tamil Nadu,Organic,25-34,Full KYC,False
1761,2024-10-07,Jaipur,Rajasthan,Organic,18-24,Min KYC,False
1762,2024-10-25,Mumbai,Maharashtra,Organic,25-34,Full KYC,False
1763,2024-01-08,Chandigarh,Punjab,Organic,45-54,Full KYC,False
1764,2025-03-15,Indore,Madhya Pradesh,Organic,25-34,Full KYC,True
1765,2025-02-24,Chennai,Tamil Nadu,Organic,25-34,Min KYC,False
1766,2025-11-13,Surat,Gujarat,Bank Partnership,18-24,Pending,False
1767,2025-01-03,Hyderabad,Telangana,Referral,35-44,Full KYC,False
1768,2024-12-07,Ahmedabad,Gujarat,Organic,35-44,Full KYC,False
1769,2024-02-19,Hyderabad,Telangana,Bank Partnership,35-44,Full KYC,False
1770,2024-05-23,Chennai,Tamil Nadu,Merchant Partner,25-34,Full KYC,False
1771,2024-09-03,Ahmedabad,Gujarat,Organic,35-44,Full KYC,False
1772,2024-10-02,Mumbai,Maharashtra,Organic,18-24,Pending,False
1773,2024-09-21,Mumbai,Maharashtra,Organic,25-34,Full KYC,False
1774,2024-10-14,Mumbai,Maharashtra,Paid Ad,45-54,Pending,False
1775,2025-07-15,Kolkata,West Bengal,Paid Ad,25-34,Full KYC,False
1776,2024-04-05,Hyderabad,Telangana,Merchant Partner,45-54,Full KYC,False
1777,2024-08-30,Chennai,Tamil Nadu,Referral,35-44,Min KYC,False
1778,2024-04-28,Chennai,Tamil Nadu,Organic,25-34,Full KYC,True
1779,2024-08-12,Mumbai,Maharashtra,Organic,25-34,Full KYC,False
1780,2025-05-14,Bhopal,Madhya Pradesh,Paid Ad,35-44,Min KYC,False
1781,2024-02-04,Lucknow,Uttar Pradesh,Referral,35-44,Min KYC,False
1782,2024-09-04,Jaipur,Rajasthan,Referral,25-34,Min KYC,False
1783,2024-01-18,Mumbai,Maharashtra,Organic,18-24,Min KYC,False
1784,2025-11-28,Ahmedabad,Gujarat,Merchant Partner,25-34,Full KYC,False
1785,2025-06-14,Chennai,Tamil Nadu,Paid Ad,25-34,Full KYC,False
1786,2024-06-26,Surat,Gujarat,Organic,55+,Min KYC,True
1787,2024-05-24,Mumbai,Maharashtra,Referral,35-44,Full KYC,False
1788,2024-03-13,Surat,Gujarat,Paid Ad,35-44,Full KYC,True
1789,2024-12-11,Coimbatore,Tamil Nadu,Paid Ad,18-24,Full KYC,False
1790,2025-07-04,Patna,Bihar,Referral,18-24,Full KYC,False
1791,2025-03-02,Kochi,Kerala,Paid Ad,55+,Full KYC,False
1792,2025-10-05,Mumbai,Maharashtra,Paid Ad,25-34,Full KYC,False
1793,2024-09-07,Chennai,Tamil Nadu,Organic,35-44,Full KYC,False
1794,2024-07-22,Bengaluru,Karnataka,Paid Ad,35-44,Min KYC,False
1795,2024-12-14,Chennai,Tamil Nadu,Organic,25-34,Full KYC,False
1796,2024-05-27,Lucknow,Uttar Pradesh,Merchant Partner,18-24,Full KYC,False
1797,2025-12-13,Surat,Gujarat,Merchant Partner,25-34,Full KYC,True
1798,2024-05-15,Ranchi,Jharkhand,Organic,45-54,Full KYC,False
1799,2024-12-15,Coimbatore,Tamil Nadu,Organic,25-34,Full KYC,True
1800,2025-01-16,Bengaluru,Karnataka,Merchant Partner,55+,Full KYC,False
1801,2024-02-11,Nagpur,Maharashtra,Paid Ad,18-24,Full KYC,False
1802,2024-12-07,Kochi,Kerala,Referral,18-24,Pending,False
1803,2024-11-27,Lucknow,Uttar Pradesh,Organic,35-44,Full KYC,False
1804,2024-07-08,Bengaluru,Karnataka,Organic,25-34,Pending,False
1805,2024-04-03,Delhi,Delhi,Organic,25-34,Full KYC,False
1806,2024-02-02,Pune,Maharashtra,Bank Partnership,25-34,Full KYC,False
1807,2024-01-07,Mumbai,Maharashtra,Paid Ad,25-34,Full KYC,False
1808,2024-12-17,Bengaluru,Karnataka,Referral,18-24,Full KYC,False
1809,2024-03-06,Mumbai,Maharashtra,Bank Partnership,25-34,Full KYC,False
1810,2025-12-01,Chennai,Tamil Nadu,Referral,18-24,Full KYC,False
1811,2024-06-27,Ahmedabad,Gujarat,Merchant Partner,35-44,Min KYC,True
1812,2025-04-21,Mumbai,Maharashtra,Merchant Partner,25-34,Full KYC,True
1813,2025-05-06,Kochi,Kerala,Organic,18-24,Full KYC,False
1814,2024-12-27,Mumbai,Maharashtra,Bank Partnership,45-54,Full KYC,False
1815,2025-10-07,Hyderabad,Telangana,Paid Ad,45-54,Full KYC,False
1816,2024-03-21,Chennai,Tamil Nadu,Organic,18-24,Full KYC,True
1817,2024-06-19,Kolkata,West Bengal,Referral,55+,Full KYC,False
1818,2024-07-03,Bengaluru,Karnataka,Organic,25-34,Full KYC,False
1819,2024-04-08,Lucknow,Uttar Pradesh,Merchant Partner,18-24,Full KYC,False
1820,2024-08-03,Hyderabad,Telangana,Organic,25-34,Full KYC,False
1821,2024-08-16,Bengaluru,Karnataka,Organic,25-34,Full KYC,False
1822,2025-07-12,Pune,Maharashtra,Referral,25-34,Full KYC,False
1823,2024-08-08,Mumbai,Maharashtra,Referral,35-44,Full KYC,False
1824,2025-10-01,Guwahati,Assam,Organic,18-24,Full KYC,False
1825,2025-07-18,Chennai,Tamil Nadu,Organic,45-54,Full KYC,False
1826,2025-10-20,Delhi,Delhi,Paid Ad,25-34,Full KYC,False
1827,2024-03-17,Bhopal,Madhya Pradesh,Referral,55+,Full KYC,False
1828,2025-12-19,Lucknow,Uttar Pradesh,Paid Ad,25-34,Full KYC,True
1829,2025-03-24,Pune,Maharashtra,Referral,18-24,Full KYC,False
1830,2025-12-18,Ranchi,Jharkhand,Referral,25-34,Full KYC,False
1831,2024-09-16,Chennai,Tamil Nadu,Bank Partnership,25-34,Full KYC,False
1832,2025-11-26,Delhi,Delhi,Organic,25-34,Full KYC,False
1833,2025-03-05,Bhopal,Madhya Pradesh,Referral,35-44,Full KYC,True
1834,2024-02-22,Chandigarh,Punjab,Referral,35-44,Full KYC,True
1835,2024-10-26,Bengaluru,Karnataka,Organic,45-54,Full KYC,True
1836,2024-04-10,Mumbai,Maharashtra,Organic,35-44,Full KYC,True
1837,2025-11-18,Kolkata,West Bengal,Bank Partnership,35-44,Min KYC,False
1838,2024-08-10,Lucknow,Uttar Pradesh,Organic,25-34,Full KYC,False
1839,2024-06-11,Bengaluru,Karnataka,Paid Ad,35-44,Full KYC,False
1840,2025-02-07,Coimbatore,Tamil Nadu,Organic,35-44,Full KYC,False
1841,2024-11-06,Delhi,Delhi,Organic,18-24,Full KYC,False
1842,2024-03-11,Bhopal,Madhya Pradesh,Paid Ad,18-24,Full KYC,False
1843,2025-08-19,Kochi,Kerala,Paid Ad,18-24,Min KYC,False
1844,2025-09-09,Delhi,Delhi,Referral,35-44,Full KYC,False
1845,2025-06-26,Chennai,Tamil Nadu,Organic,35-44,Full KYC,False
1846,2025-03-26,Mumbai,Maharashtra,Referral,25-34,Full KYC,False
1847,2024-10-20,Ahmedabad,Gujarat,Merchant Partner,25-34,Pending,True
1848,2025-01-30,Chennai,Tamil Nadu,Paid Ad,18-24,Min KYC,False
1849,2025-01-15,Bhopal,Madhya Pradesh,Merchant Partner,25-34,Full KYC,False
1850,2024-04-30,Chennai,Tamil Nadu,Organic,25-34,Full KYC,False
1851,2024-02-29,Hyderabad,Telangana,Referral,35-44,Full KYC,True
1852,2024-07-03,Delhi,Delhi,Paid Ad,45-54,Full KYC,False
1853,2024-11-27,Mumbai,Maharashtra,Merchant Partner,35-44,Full KYC,False
1854,2024-04-27,Chennai,Tamil Nadu,Paid Ad,25-34,Full KYC,True
1855,2024-03-18,Nagpur,Maharashtra,Organic,25-34,Full KYC,False
1856,2025-09-13,Surat,Gujarat,Referral,25-34,Full KYC,False
1857,2024-09-30,Hyderabad,Telangana,Merchant Partner,35-44,Full KYC,True
1858,2025-03-02,Ranchi,Jharkhand,Merchant Partner,35-44,Full KYC,False
1859,2025-01-17,Delhi,Delhi,Bank Partnership,18-24,Full KYC,True
1860,2025-06-20,Ranchi,Jharkhand,Paid Ad,35-44,Min KYC,False
1861,2025-06-24,Delhi,Delhi,Organic,45-54,Full KYC,True
1862,2024-08-04,Delhi,Delhi,Organic,55+,Full KYC,True
1863,2025-09-10,Patna,Bihar,Organic,45-54,Full KYC,False
1864,2024-09-28,Pune,Maharashtra,Organic,18-24,Full KYC,False
1865,2025-09-01,Kochi,Kerala,Paid Ad,25-34,Full KYC,False
1866,2024-10-22,Surat,Gujarat,Referral,18-24,Full KYC,False
1867,2024-03-22,Delhi,Delhi,Organic,35-44,Full KYC,False
1868,2025-07-08,Mumbai,Maharashtra,Organic,45-54,Min KYC,False
1869,2024-01-23,Pune,Maharashtra,Bank Partnership,25-34,Full KYC,False
1870,2025-07-17,Kolkata,West Bengal,Merchant Partner,18-24,Full KYC,False
1871,2024-02-01,Pune,Maharashtra,Organic,25-34,Full KYC,False
1872,2024-05-30,Delhi,Delhi,Merchant Partner,18-24,Full KYC,False
1873,2025-03-16,Delhi,Delhi,Bank Partnership,18-24,Min KYC,False
1874,2025-11-18,Chennai,Tamil Nadu,Merchant Partner,18-24,Min KYC,True
1875,2024-10-25,Mumbai,Maharashtra,Referral,18-24,Min KYC,True
1876,2024-03-29,Pune,Maharashtra,Organic,45-54,Min KYC,False
1877,2024-06-19,Mumbai,Maharashtra,Merchant Partner,18-24,Full KYC,False
1878,2025-10-16,Kochi,Kerala,Organic,25-34,Full KYC,False
1879,2025-06-14,Ahmedabad,Gujarat,Organic,18-24,Full KYC,False
1880,2024-03-14,Delhi,Delhi,Organic,25-34,Min KYC,False
1881,2024-10-07,Surat,Gujarat,Organic,25-34,Min KYC,False
1882,2024-07-12,Chennai,Tamil Nadu,Organic,25-34,Full KYC,False
1883,2024-05-09,Chennai,Tamil Nadu,Referral,45-54,Full KYC,False
1884,2025-09-09,Bengaluru,Karnataka,Organic,35-44,Full KYC,True
1885,2025-03-26,Hyderabad,Telangana,Paid Ad,25-34,Full KYC,True
1886,2024-05-11,Kochi,Kerala,Bank Partnership,25-34,Full KYC,False
1887,2025-04-20,Delhi,Delhi,Organic,25-34,Full KYC,False
1888,2024-10-28,Ahmedabad,Gujarat,Paid Ad,25-34,Min KYC,False
1889,2024-02-14,Delhi,Delhi,Organic,18-24,Full KYC,False
1890,2024-11-24,Pune,Maharashtra,Paid Ad,25-34,Full KYC,True
1891,2024-05-15,Chennai,Tamil Nadu,Organic,45-54,Full KYC,False
1892,2024-06-28,Mumbai,Maharashtra,Merchant Partner,35-44,Min KYC,False
1893,2025-10-03,Mumbai,Maharashtra,Organic,18-24,Min KYC,False
1894,2025-06-02,Pune,Maharashtra,Organic,35-44,Full KYC,False
1895,2024-04-07,Hyderabad,Telangana,Paid Ad,25-34,Full KYC,False
1896,2025-09-13,Chandigarh,Punjab,Paid Ad,35-44,Min KYC,False
1897,2025-02-23,Jaipur,Rajasthan,Referral,25-34,Full KYC,False
1898,2025-09-30,Kochi,Kerala,Organic,35-44,Full KYC,True
1899,2025-06-29,Chandigarh,Punjab,Paid Ad,35-44,Min KYC,False
1900,2024-09-04,Mumbai,Maharashtra,Bank Partnership,35-44,Min KYC,False
1901,2025-01-25,Kochi,Kerala,Paid Ad,45-54,Full KYC,True
1902,2025-01-22,Coimbatore,Tamil Nadu,Organic,45-54,Min KYC,False
1903,2025-06-09,Pune,Maharashtra,Bank Partnership,25-34,Full KYC,False
1904,2024-06-30,Ahmedabad,Gujarat,Paid Ad,35-44,Full KYC,False
1905,2024-08-31,Hyderabad,Telangana,Paid Ad,25-34,Full KYC,False
1906,2024-06-27,Mumbai,Maharashtra,Organic,35-44,Full KYC,False
1907,2024-08-04,Bengaluru,Karnataka,Organic,25-34,Full KYC,False
1908,2024-04-27,Mumbai,Maharashtra,Referral,25-34,Full KYC,False
1909,2024-01-27,Chennai,Tamil Nadu,Paid Ad,35-44,Min KYC,False
1910,2025-11-17,Ahmedabad,Gujarat,Referral,25-34,Full KYC,False
1911,2024-02-24,Mumbai,Maharashtra,Paid Ad,35-44,Full KYC,False
1912,2025-10-10,Delhi,Delhi,Organic,25-34,Min KYC,True
1913,2024-01-03,Mumbai,Maharashtra,Merchant Partner,35-44,Min KYC,True
1914,2025-07-21,Coimbatore,Tamil Nadu,Organic,25-34,Full KYC,False
1915,2024-08-27,Bhopal,Madhya Pradesh,Bank Partnership,25-34,Full KYC,True
1916,2025-01-12,Mumbai,Maharashtra,Paid Ad,18-24,Full KYC,False
1917,2024-07-25,Indore,Madhya Pradesh,Merchant Partner,18-24,Min KYC,False
1918,2024-12-24,Indore,Madhya Pradesh,Organic,18-24,Pending,False
1919,2024-11-25,Bhopal,Madhya Pradesh,Organic,25-34,Full KYC,False
1920,2025-01-21,Kochi,Kerala,Merchant Partner,18-24,Full KYC,False
1921,2024-10-14,Pune,Maharashtra,Merchant Partner,35-44,Full KYC,False
1922,2025-01-26,Bengaluru,Karnataka,Paid Ad,18-24,Full KYC,False
1923,2025-08-25,Kochi,Kerala,Referral,35-44,Full KYC,False
1924,2024-11-13,Indore,Madhya Pradesh,Referral,25-34,Full KYC,False
1925,2024-09-20,Bengaluru,Karnataka,Paid Ad,25-34,Min KYC,False
1926,2024-04-06,Kolkata,West Bengal,Merchant Partner,25-34,Full KYC,False
1927,2024-09-19,Kolkata,West Bengal,Referral,25-34,Min KYC,True
1928,2024-04-01,Chennai,Tamil Nadu,Merchant Partner,18-24,Full KYC,True
1929,2024-05-13,Kolkata,West Bengal,Paid Ad,25-34,Full KYC,False
1930,2025-11-26,Mumbai,Maharashtra,Merchant Partner,35-44,Full KYC,False
1931,2024-03-06,Pune,Maharashtra,Merchant Partner,35-44,Min KYC,False
1932,2024-12-17,Bengaluru,Karnataka,Referral,45-54,Pending,False
1933,2025-09-01,Mumbai,Maharashtra,Merchant Partner,35-44,Full KYC,False
1934,2025-11-26,Chennai,Tamil Nadu,Paid Ad,25-34,Min KYC,False
1935,2024-04-17,Hyderabad,Telangana,Paid Ad,25-34,Full KYC,True
1936,2024-04-29,Pune,Maharashtra,Organic,25-34,Min KYC,False
1937,2024-09-28,Mumbai,Maharashtra,Merchant Partner,55+,Min KYC,True
1938,2025-02-08,Chennai,Tamil Nadu,Organic,55+,Full KYC,False
1939,2025-12-01,Bengaluru,Karnataka,Organic,35-44,Full KYC,False
1940,2024-05-31,Mumbai,Maharashtra,Referral,18-24,Min KYC,False
1941,2024-04-30,Bhopal,Madhya Pradesh,Merchant Partner,18-24,Full KYC,False
1942,2024-07-03,Ahmedabad,Gujarat,Referral,55+,Full KYC,False
1943,2025-09-30,Chennai,Tamil Nadu,Paid Ad,35-44,Min KYC,True
1944,2024-01-22,Ahmedabad,Gujarat,Bank Partnership,25-34,Pending,True
1945,2024-10-04,Bengaluru,Karnataka,Paid Ad,25-34,Full KYC,False
1946,2024-03-27,Mumbai,Maharashtra,Merchant Partner,18-24,Full KYC,False
1947,2024-04-24,Hyderabad,Telangana,Organic,25-34,Min KYC,False
1948,2025-10-31,Bhopal,Madhya Pradesh,Organic,35-44,Full KYC,False
1949,2024-01-02,Kolkata,West Bengal,Organic,18-24,Min KYC,False
1950,2024-08-22,Bhopal,Madhya Pradesh,Merchant Partner,25-34,Full KYC,False
1951,2025-10-30,Nagpur,Maharashtra,Paid Ad,25-34,Full KYC,False
1952,2025-03-19,Bengaluru,Karnataka,Referral,45-54,Full KYC,False
1953,2024-02-22,Nagpur,Maharashtra,Bank Partnership,35-44,Full KYC,True
1954,2024-12-05,Jaipur,Rajasthan,Paid Ad,45-54,Min KYC,False
1955,2025-12-09,Kolkata,West Bengal,Merchant Partner,25-34,Full KYC,False
1956,2024-10-19,Chennai,Tamil Nadu,Organic,18-24,Full KYC,False
1957,2025-01-20,Pune,Maharashtra,Merchant Partner,45-54,Min KYC,False
1958,2025-01-23,Mumbai,Maharashtra,Referral,25-34,Min KYC,False
1959,2025-04-27,Mumbai,Maharashtra,Organic,25-34,Full KYC,False
1960,2024-05-16,Bengaluru,Karnataka,Organic,35-44,Full KYC,False
1961,2025-09-04,Delhi,Delhi,Referral,35-44,Full KYC,False
1962,2025-12-22,Mumbai,Maharashtra,Paid Ad,35-44,Full KYC,False
1963,2024-04-14,Mumbai,Maharashtra,Organic,18-24,Full KYC,False
1964,2025-08-20,Guwahati,Assam,Organic,18-24,Full KYC,False
1965,2025-08-19,Delhi,Delhi,Referral,25-34,Min KYC,False
1966,2025-06-25,Ranchi,Jharkhand,Organic,25-34,Min KYC,False
1967,2024-09-27,Chennai,Tamil Nadu,Bank Partnership,35-44,Min KYC,True
1968,2024-12-08,Delhi,Delhi,Merchant Partner,35-44,Min KYC,False
1969,2025-09-04,Delhi,Delhi,Organic,25-34,Min KYC,False
1970,2024-04-21,Delhi,Delhi,Merchant Partner,35-44,Full KYC,False
1971,2025-08-27,Hyderabad,Telangana,Paid Ad,25-34,Full KYC,False
1972,2025-11-03,Delhi,Delhi,Organic,25-34,Full KYC,True
1973,2025-05-12,Indore,Madhya Pradesh,Merchant Partner,35-44,Full KYC,True
1974,2024-09-06,Hyderabad,Telangana,Organic,35-44,Full KYC,True
1975,2025-02-12,Chennai,Tamil Nadu,Referral,25-34,Pending,False
1976,2024-02-06,Chennai,Tamil Nadu,Merchant Partner,35-44,Full KYC,False
1977,2025-11-11,Ahmedabad,Gujarat,Merchant Partner,18-24,Full KYC,False
1978,2024-09-06,Ranchi,Jharkhand,Organic,25-34,Min KYC,False
1979,2024-02-11,Pune,Maharashtra,Paid Ad,35-44,Full KYC,True
1980,2025-08-02,Bengaluru,Karnataka,Merchant Partner,18-24,Min KYC,False
1981,2025-04-25,Guwahati,Assam,Merchant Partner,18-24,Pending,False
1982,2025-03-30,Ranchi,Jharkhand,Organic,55+,Min KYC,False
1983,2024-02-09,Bhopal,Madhya Pradesh,Organic,45-54,Full KYC,False
1984,2025-07-02,Bhopal,Madhya Pradesh,Organic,25-34,Full KYC,False
1985,2025-04-10,Hyderabad,Telangana,Organic,18-24,Full KYC,False
1986,2025-08-02,Chennai,Tamil Nadu,Merchant Partner,35-44,Full KYC,False
1987,2025-08-26,Hyderabad,Telangana,Organic,35-44,Full KYC,True
1988,2024-06-03,Ahmedabad,Gujarat,Bank Partnership,25-34,Full KYC,False
1989,2024-06-02,Indore,Madhya Pradesh,Organic,35-44,Min KYC,False
1990,2025-11-05,Hyderabad,Telangana,Organic,18-24,Full KYC,True
1991,2025-01-22,Chennai,Tamil Nadu,Referral,25-34,Full KYC,False
1992,2024-11-15,Bhopal,Madhya Pradesh,Paid Ad,18-24,Pending,False
1993,2024-07-28,Delhi,Delhi,Organic,45-54,Min KYC,False
1994,2025-04-11,Ahmedabad,Gujarat,Bank Partnership,25-34,Min KYC,False
1995,2025-07-04,Bhopal,Madhya Pradesh,Organic,18-24,Full KYC,False
1996,2024-01-02,Mumbai,Maharashtra,Merchant Partner,18-24,Full KYC,False
1997,2025-02-07,Bengaluru,Karnataka,Organic,18-24,Full KYC,False
1998,2025-12-26,Mumbai,Maharashtra,Paid Ad,18-24,Full KYC,False
1999,2024-07-23,Mumbai,Maharashtra,Referral,25-34,Min KYC,False
2000,2024-07-24,Pune,Maharashtra,Merchant Partner,18-24,Full KYC,False
2001,2025-10-03,Lucknow,Uttar Pradesh,Paid Ad,35-44,Full KYC,True
2002,2024-02-15,Hyderabad,Telangana,Organic,25-34,Full KYC,False
2003,2024-10-17,Ahmedabad,Gujarat,Organic,45-54,Full KYC,False
2004,2024-11-30,Delhi,Delhi,Referral,45-54,Full KYC,False
2005,2025-08-05,Indore,Madhya Pradesh,Paid Ad,35-44,Min KYC,False
2006,2024-04-04,Hyderabad,Telangana,Merchant Partner,18-24,Full KYC,False
2007,2024-11-12,Lucknow,Uttar Pradesh,Organic,25-34,Full KYC,False
2008,2024-04-21,Delhi,Delhi,Organic,45-54,Full KYC,True
2009,2025-07-28,Indore,Madhya Pradesh,Organic,35-44,Full KYC,False
2010,2025-04-06,Chennai,Tamil Nadu,Paid Ad,25-34,Min KYC,False
2011,2024-12-28,Guwahati,Assam,Organic,25-34,Min KYC,False
2012,2024-10-13,Hyderabad,Telangana,Referral,25-34,Full KYC,False
2013,2024-04-21,Kochi,Kerala,Paid Ad,45-54,Full KYC,False
2014,2025-11-03,Hyderabad,Telangana,Referral,45-54,Full KYC,False
2015,2025-04-17,Mumbai,Maharashtra,Referral,35-44,Full KYC,False
2016,2024-08-20,Jaipur,Rajasthan,Referral,55+,Min KYC,False
2017,2024-10-29,Delhi,Delhi,Bank Partnership,35-44,Full KYC,False
2018,2025-06-14,Bhopal,Madhya Pradesh,Referral,45-54,Full KYC,True
2019,2025-06-09,Bengaluru,Karnataka,Merchant Partner,25-34,Full KYC,True
2020,2024-12-02,Surat,Gujarat,Referral,25-34,Full KYC,False
2021,2024-08-09,Pune,Maharashtra,Paid Ad,25-34,Full KYC,False
2022,2025-04-26,Chennai,Tamil Nadu,Merchant Partner,25-34,Full KYC,False
2023,2025-04-25,Lucknow,Uttar Pradesh,Bank Partnership,35-44,Min KYC,False
2024,2025-03-13,Jaipur,Rajasthan,Organic,25-34,Min KYC,False
2025,2024-02-23,Jaipur,Rajasthan,Paid Ad,18-24,Pending,False
2026,2024-12-11,Ahmedabad,Gujarat,Organic,25-34,Full KYC,False
2027,2025-03-24,Kolkata,West Bengal,Organic,25-34,Min KYC,False
2028,2025-11-24,Bhopal,Madhya Pradesh,Merchant Partner,25-34,Full KYC,False
2029,2025-01-18,Bengaluru,Karnataka,Bank Partnership,18-24,Full KYC,False
2030,2024-09-07,Delhi,Delhi,Paid Ad,35-44,Full KYC,True
2031,2025-02-09,Lucknow,Uttar Pradesh,Referral,55+,Min KYC,False
2032,2024-05-09,Chennai,Tamil Nadu,Merchant Partner,18-24,Full KYC,True
2033,2024-03-07,Nagpur,Maharashtra,Bank Partnership,45-54,Full KYC,False
2034,2025-05-10,Coimbatore,Tamil Nadu,Bank Partnership,18-24,Full KYC,False
2035,2025-12-20,Patna,Bihar,Merchant Partner,18-24,Full KYC,False
2036,2025-09-09,Chennai,Tamil Nadu,Referral,35-44,Full KYC,False
2037,2025-03-02,Surat,Gujarat,Organic,45-54,Full KYC,False
2038,2024-01-30,Bengaluru,Karnataka,Organic,45-54,Full KYC,False
2039,2025-12-22,Mumbai,Maharashtra,Organic,18-24,Min KYC,False
2040,2024-11-24,Bhopal,Madhya Pradesh,Organic,18-24,Min KYC,False
2041,2024-07-30,Bhopal,Madhya Pradesh,Organic,45-54,Full KYC,False
2042,2025-10-13,Mumbai,Maharashtra,Paid Ad,25-34,Min KYC,False
