user_id,signup_date,city,state,acquisition_channel,age_bucket,kyc_status,is_churned,recency_days,frequency,total_amount,avg_amount
3630,2025-08-28,Bhopal,"Madhya Pradesh","Bank Partnership",18-24,"Full KYC",0,20,12,5066.49,422.21
3631,2024-12-04,Pune,Maharashtra,"Merchant Partner",25-34,"Full KYC",1,291,3,1738.87,579.62
3632,2025-02-02,Bhopal,"Madhya Pradesh",Organic,45-54,"Full KYC",0,177,5,2265.80,453.16
3633,2024-01-28,Kochi,Kerala,"Paid Ad",35-44,"Full KYC",0,6,30,10569.84,352.33
3634,2025-07-09,Pune,Maharashtra,Organic,25-34,"Full KYC",0,14,17,16311.38,959.49
3635,2025-12-02,Ranchi,Jharkhand,"Bank Partnership",25-34,"Min KYC",0,1,57,25851.33,453.53
3636,2024-12-10,Chandigarh,Punjab,Organic,35-44,"Full KYC",0,18,19,9800.46,515.81
3637,2025-01-29,Mumbai,Maharashtra,Referral,45-54,"Full KYC",0,0,126,61357.43,486.96
3638,2024-12-30,Kolkata,"West Bengal","Merchant Partner",25-34,"Min KYC",0,1,56,23691.20,423.06
3639,2024-03-01,Ahmedabad,Gujarat,Organic,35-44,"Full KYC",1,46,2,735.89,367.95
3640,2025-03-28,Patna,Bihar,"Bank Partnership",55+,"Full KYC",0,1,46,26949.96,585.87
3641,2025-06-10,Jaipur,Rajasthan,"Paid Ad",35-44,"Full KYC",0,34,15,8919.32,594.62
3642,2025-11-08,Jaipur,Rajasthan,Referral,35-44,Pending,0,9,113,61904.96,547.83
3643,2025-11-09,Bengaluru,Karnataka,Organic,45-54,"Min KYC",0,72,11,11257.50,1023.41
3644,2024-12-25,Indore,"Madhya Pradesh","Paid Ad",25-34,"Full KYC",0,8,22,12768.77,580.40
3645,2025-12-01,Mumbai,Maharashtra,"Paid Ad",18-24,"Full KYC",0,43,22,8516.29,387.10
3646,2025-01-20,Ahmedabad,Gujarat,Referral,25-34,"Full KYC",0,176,1,275.86,275.86
3647,2025-04-13,Delhi,Delhi,Referral,18-24,"Full KYC",1,71,5,3634.76,726.95
3648,2025-03-15,Surat,Gujarat,"Paid Ad",45-54,"Full KYC",0,15,106,67909.29,640.65
3649,2025-12-30,Bhopal,"Madhya Pradesh",Referral,35-44,"Full KYC",0,5,188,93579.74,497.76
3650,2025-06-22,Delhi,Delhi,"Paid Ad",35-44,"Full KYC",1,138,12,6933.37,577.78
3651,2024-03-28,Bhopal,"Madhya Pradesh",Referral,25-34,"Min KYC",0,83,26,11682.91,449.34
3652,2024-02-22,Indore,"Madhya Pradesh","Bank Partnership",35-44,"Min KYC",1,496,1,893.11,893.11
3653,2024-10-26,Mumbai,Maharashtra,Referral,25-34,"Min KYC",0,26,19,6987.50,367.76
3654,2025-01-11,Pune,Maharashtra,Organic,18-24,"Min KYC",0,14,54,31125.84,576.40
3655,2025-05-03,Delhi,Delhi,"Bank Partnership",18-24,"Full KYC",0,0,58,28504.21,491.45
3656,2024-12-17,Delhi,Delhi,"Bank Partnership",45-54,"Full KYC",0,165,8,5574.89,696.86
3657,2025-01-10,Bhopal,"Madhya Pradesh","Bank Partnership",45-54,"Full KYC",0,18,10,4643.78,464.38
3658,2025-11-03,Bengaluru,Karnataka,Organic,35-44,"Full KYC",0,78,5,3206.29,641.26
3659,2024-09-01,Ahmedabad,Gujarat,Organic,25-34,"Full KYC",0,84,10,5388.61,538.86
3660,2024-12-26,Mumbai,Maharashtra,Organic,45-54,"Full KYC",0,4,30,21023.82,700.79
3661,2025-02-10,Mumbai,Maharashtra,"Merchant Partner",45-54,"Full KYC",0,180,6,4381.21,730.20
3662,2024-12-07,Ahmedabad,Gujarat,"Paid Ad",35-44,"Full KYC",0,4,34,16891.52,496.81
3663,2025-12-07,Hyderabad,Telangana,Organic,35-44,"Min KYC",0,11,5,3595.81,719.16
3664,2025-12-03,Kochi,Kerala,Organic,18-24,"Min KYC",1,299,3,1892.05,630.68
3665,2025-01-09,Mumbai,Maharashtra,"Merchant Partner",35-44,"Full KYC",1,74,2,637.91,318.96
3666,2024-11-24,Ahmedabad,Gujarat,Referral,45-54,"Full KYC",1,31,7,2434.18,347.74
3667,2025-03-05,Lucknow,"Uttar Pradesh",Referral,35-44,"Full KYC",0,93,21,8998.66,428.51
3668,2024-05-12,Ahmedabad,Gujarat,Organic,45-54,"Full KYC",0,8,28,13109.52,468.20
3669,2024-11-06,Jaipur,Rajasthan,Organic,18-24,"Full KYC",0,4,16,12184.76,761.55
3670,2024-06-07,Bengaluru,Karnataka,Referral,18-24,"Full KYC",0,22,10,8639.11,863.91
3671,2024-04-15,Surat,Gujarat,Organic,55+,"Full KYC",0,3,97,51684.12,532.83
3672,2024-03-10,Kolkata,"West Bengal",Organic,45-54,"Full KYC",1,213,4,1541.64,385.41
3673,2025-03-04,Bhopal,"Madhya Pradesh",Referral,25-34,"Full KYC",0,11,20,10537.83,526.89
3674,2024-01-01,Mumbai,Maharashtra,Organic,45-54,"Full KYC",1,60,3,1333.59,444.53
3675,2025-04-16,Delhi,Delhi,"Bank Partnership",18-24,"Full KYC",0,12,50,20601.59,412.03
3676,2024-11-11,Hyderabad,Telangana,"Paid Ad",25-34,"Full KYC",0,16,65,33669.93,518.00
3677,2024-09-24,Hyderabad,Telangana,Organic,18-24,"Full KYC",0,12,108,51551.36,477.33
3678,2025-07-15,Delhi,Delhi,Organic,45-54,"Min KYC",0,77,3,751.27,250.42
3679,2025-01-28,Mumbai,Maharashtra,Referral,55+,"Full KYC",0,65,23,12545.23,545.44
3680,2025-06-19,Mumbai,Maharashtra,Referral,18-24,"Full KYC",0,85,13,7829.20,602.25
3681,2025-06-01,Mumbai,Maharashtra,"Paid Ad",45-54,"Full KYC",0,22,12,6276.76,523.06
3682,2024-01-24,Mumbai,Maharashtra,"Merchant Partner",18-24,"Full KYC",0,79,11,5404.47,491.32
3683,2024-06-06,Bhopal,"Madhya Pradesh","Paid Ad",45-54,"Full KYC",0,36,14,5403.89,385.99
3684,2025-02-20,Chandigarh,Punjab,Referral,45-54,"Min KYC",1,291,2,390.73,195.37
3685,2025-12-13,Pune,Maharashtra,Organic,35-44,"Full KYC",1,335,2,721.78,360.89
3686,2024-04-22,Delhi,Delhi,Organic,18-24,"Full KYC",1,79,8,3792.13,474.02
3687,2024-03-18,Bengaluru,Karnataka,Organic,25-34,"Min KYC",0,4,143,76752.74,536.73
3688,2025-11-17,Indore,"Madhya Pradesh",Referral,25-34,"Full KYC",0,11,7,2320.11,331.44
3689,2025-12-06,Chandigarh,Punjab,Organic,25-34,"Full KYC",0,79,4,1936.27,484.07
3690,2024-05-02,Bengaluru,Karnataka,Organic,25-34,"Full KYC",1,14,6,2421.28,403.55
3691,2024-10-20,Mumbai,Maharashtra,Organic,35-44,"Full KYC",0,1,43,19076.40,443.64
3692,2025-04-02,Bengaluru,Karnataka,"Merchant Partner",18-24,"Full KYC",1,254,3,1382.21,460.74
3693,2024-05-22,Hyderabad,Telangana,Organic,35-44,"Full KYC",0,115,5,2098.09,419.62
3694,2024-08-26,Mumbai,Maharashtra,"Paid Ad",18-24,"Full KYC",0,3,158,81716.86,517.20
3695,2024-10-15,Jaipur,Rajasthan,"Merchant Partner",25-34,"Full KYC",0,6,94,55624.35,591.75
3696,2025-04-13,Delhi,Delhi,"Merchant Partner",35-44,"Full KYC",0,13,13,14228.03,1094.46
3697,2024-08-12,Mumbai,Maharashtra,"Merchant Partner",35-44,"Full KYC",0,23,12,6443.97,537.00
3698,2024-10-27,Lucknow,"Uttar Pradesh","Paid Ad",25-34,"Full KYC",0,23,25,17822.80,712.91
3699,2024-07-30,Surat,Gujarat,Organic,25-34,Pending,0,7,8,2243.21,280.40
3700,2025-07-08,Delhi,Delhi,Referral,35-44,"Full KYC",0,119,2,2593.83,1296.92
3701,2024-04-21,Surat,Gujarat,Referral,25-34,"Min KYC",0,37,19,8453.20,444.91
3702,2024-06-17,Bengaluru,Karnataka,"Paid Ad",25-34,"Full KYC",0,0,85,47774.56,562.05
3703,2024-07-01,Bengaluru,Karnataka,Referral,25-34,Pending,0,80,8,4204.11,525.51
3704,2025-10-23,Mumbai,Maharashtra,Organic,18-24,"Min KYC",0,83,12,4318.23,359.85
3705,2025-11-20,Delhi,Delhi,Organic,25-34,"Min KYC",0,49,8,7114.91,889.36
3706,2024-12-31,Mumbai,Maharashtra,Referral,35-44,"Full KYC",0,40,36,18918.87,525.52
3707,2024-04-24,Jaipur,Rajasthan,"Merchant Partner",45-54,"Full KYC",0,26,10,3498.21,349.82
3708,2025-07-05,Patna,Bihar,"Paid Ad",18-24,"Full KYC",0,41,41,18894.00,460.83
3709,2024-12-25,Mumbai,Maharashtra,Organic,35-44,"Min KYC",0,64,3,852.57,284.19
3710,2025-09-12,Bengaluru,Karnataka,"Bank Partnership",18-24,"Full KYC",1,101,8,6475.38,809.42
3711,2024-09-19,Hyderabad,Telangana,"Paid Ad",35-44,"Min KYC",0,3,113,48378.67,428.13
3712,2025-12-30,Hyderabad,Telangana,"Merchant Partner",45-54,"Full KYC",0,91,9,8128.35,903.15
3713,2025-08-12,Indore,"Madhya Pradesh","Merchant Partner",45-54,"Min KYC",0,45,5,7205.39,1441.08
3714,2024-06-12,Mumbai,Maharashtra,"Paid Ad",18-24,"Min KYC",1,308,2,1092.38,546.19
3715,2025-06-13,Ahmedabad,Gujarat,"Bank Partnership",18-24,"Full KYC",0,2,17,21547.61,1267.51
3716,2024-07-28,Chennai,"Tamil Nadu",Referral,25-34,"Min KYC",0,13,23,13672.97,594.48
3717,2024-09-12,Indore,"Madhya Pradesh","Merchant Partner",25-34,"Full KYC",0,54,18,14564.27,809.13
3718,2024-07-01,Bengaluru,Karnataka,Organic,25-34,"Full KYC",0,13,53,22838.13,430.91
3719,2025-05-13,Mumbai,Maharashtra,"Bank Partnership",18-24,"Full KYC",0,14,10,8030.01,803.00
3720,2024-07-10,Delhi,Delhi,"Paid Ad",35-44,"Full KYC",0,1,53,26497.93,499.96
3721,2025-04-11,Ahmedabad,Gujarat,Organic,35-44,"Min KYC",0,119,7,4264.52,609.22
3722,2025-03-01,Chennai,"Tamil Nadu","Paid Ad",25-34,"Full KYC",0,39,1,975.55,975.55
3723,2025-07-02,Kolkata,"West Bengal",Organic,35-44,"Full KYC",0,0,62,32035.15,516.70
3724,2025-12-26,Delhi,Delhi,Referral,25-34,"Full KYC",0,12,146,75567.14,517.58
3725,2024-01-07,Mumbai,Maharashtra,"Merchant Partner",25-34,"Full KYC",0,21,8,4040.74,505.09
3726,2025-12-23,Kolkata,"West Bengal",Referral,25-34,"Full KYC",0,2,41,17973.90,438.39
3727,2024-03-20,Mumbai,Maharashtra,"Paid Ad",25-34,"Min KYC",0,0,34,17516.04,515.18
3728,2025-01-19,Chandigarh,Punjab,"Paid Ad",18-24,"Full KYC",0,37,28,14744.79,526.60
3729,2024-09-05,Bhopal,"Madhya Pradesh","Bank Partnership",25-34,"Min KYC",0,39,10,7877.08,787.71
3730,2025-04-11,Delhi,Delhi,"Bank Partnership",25-34,"Min KYC",0,8,64,43228.93,675.45
3731,2025-06-10,Kolkata,"West Bengal",Organic,25-34,"Full KYC",1,260,3,977.44,325.81
3732,2025-09-19,Delhi,Delhi,Organic,55+,"Full KYC",0,12,38,19657.19,517.29
3733,2024-10-20,Chandigarh,Punjab,Organic,18-24,"Full KYC",0,8,9,6636.18,737.35
3734,2025-11-12,Kolkata,"West Bengal",Referral,25-34,"Min KYC",0,30,47,28029.96,596.38
3735,2024-08-23,Bengaluru,Karnataka,Organic,35-44,"Full KYC",0,22,13,25493.53,1961.04
3736,2024-05-28,Jaipur,Rajasthan,Referral,25-34,"Min KYC",1,215,3,996.10,332.03
3737,2024-10-03,Mumbai,Maharashtra,"Merchant Partner",25-34,"Full KYC",0,6,87,55649.23,639.65
3738,2025-01-20,Bengaluru,Karnataka,"Paid Ad",35-44,"Min KYC",0,2,134,80245.84,598.85
3739,2025-05-02,Delhi,Delhi,Referral,55+,"Full KYC",1,NULL,0,NULL,NULL
3740,2025-08-30,Hyderabad,Telangana,Organic,25-34,"Min KYC",0,64,10,5489.64,548.96
3741,2024-06-13,Mumbai,Maharashtra,Organic,35-44,"Min KYC",0,29,14,5588.27,399.16
3742,2024-08-09,Guwahati,Assam,Organic,35-44,"Min KYC",0,52,25,9566.25,382.65
3743,2025-11-16,Pune,Maharashtra,Organic,25-34,"Full KYC",0,11,34,22047.83,648.47
3744,2024-11-17,Patna,Bihar,"Merchant Partner",25-34,"Full KYC",1,NULL,0,NULL,NULL
3745,2024-06-25,Mumbai,Maharashtra,"Bank Partnership",45-54,"Full KYC",0,11,85,65774.22,773.81
3746,2025-12-20,Patna,Bihar,"Merchant Partner",35-44,"Full KYC",0,71,7,1837.89,262.56
3747,2024-11-23,Ahmedabad,Gujarat,"Bank Partnership",18-24,"Full KYC",0,8,68,35675.94,524.65
3748,2025-12-20,Jaipur,Rajasthan,Organic,45-54,"Full KYC",1,473,4,2761.21,690.30
3749,2025-11-02,Bhopal,"Madhya Pradesh",Referral,25-34,"Min KYC",0,20,79,41819.99,529.37
3750,2025-10-23,Chennai,"Tamil Nadu",Organic,35-44,"Min KYC",0,6,52,30871.82,593.69
3751,2025-02-28,Ahmedabad,Gujarat,Organic,25-34,"Min KYC",1,NULL,0,NULL,NULL
3752,2025-08-05,Nagpur,Maharashtra,Organic,25-34,"Full KYC",0,3,66,52184.84,790.68
3753,2025-12-02,Delhi,Delhi,"Paid Ad",25-34,"Min KYC",0,27,10,3861.97,386.20
3754,2024-07-15,Mumbai,Maharashtra,Referral,18-24,"Min KYC",1,22,7,3589.22,512.75
3755,2024-01-28,Guwahati,Assam,"Bank Partnership",25-34,"Full KYC",1,175,2,298.97,149.49
3756,2024-08-22,Kochi,Kerala,Organic,25-34,"Full KYC",1,NULL,0,NULL,NULL
3757,2025-04-09,Chennai,"Tamil Nadu","Paid Ad",35-44,"Full KYC",0,5,60,30444.38,507.41
3758,2025-02-03,Bhopal,"Madhya Pradesh","Paid Ad",55+,Pending,1,255,4,983.94,245.99
3759,2024-02-28,Kochi,Kerala,"Paid Ad",35-44,"Full KYC",0,11,77,50070.14,650.26
3760,2025-02-13,Pune,Maharashtra,Referral,45-54,"Full KYC",0,46,14,6389.80,456.41
3761,2024-05-07,Mumbai,Maharashtra,Organic,25-34,"Full KYC",1,NULL,0,NULL,NULL
3762,2025-01-04,Pune,Maharashtra,Referral,18-24,"Full KYC",0,20,4,542.19,135.55
3763,2025-02-24,Hyderabad,Telangana,Organic,25-34,"Full KYC",0,18,46,25732.82,559.41
3764,2025-04-09,Mumbai,Maharashtra,Organic,25-34,"Full KYC",1,35,6,2527.01,421.17
3765,2024-10-28,Coimbatore,"Tamil Nadu",Organic,25-34,"Full KYC",0,3,6,3211.84,535.31
3766,2024-10-25,Lucknow,"Uttar Pradesh","Paid Ad",25-34,"Full KYC",0,29,6,5829.39,971.57
3767,2025-05-10,Bhopal,"Madhya Pradesh","Bank Partnership",45-54,"Full KYC",0,6,29,15978.68,550.99
3768,2025-06-30,Kolkata,"West Bengal",Organic,18-24,"Full KYC",1,210,5,2400.54,480.11
3769,2025-08-12,Bengaluru,Karnataka,Referral,18-24,Pending,0,14,12,4917.69,409.81
3770,2024-08-31,Kolkata,"West Bengal",Organic,55+,"Full KYC",0,83,10,4118.43,411.84
3771,2024-11-05,Jaipur,Rajasthan,Organic,35-44,"Full KYC",0,0,265,134142.59,506.20
3772,2024-08-29,Kolkata,"West Bengal",Referral,25-34,"Min KYC",0,5,8,2796.24,349.53
3773,2025-01-20,Delhi,Delhi,"Merchant Partner",18-24,"Full KYC",1,291,1,47.39,47.39
3774,2024-04-02,Indore,"Madhya Pradesh",Organic,25-34,"Full KYC",0,11,34,15877.59,466.99
3775,2024-11-09,Bengaluru,Karnataka,Organic,35-44,"Full KYC",0,43,5,2974.04,594.81
3776,2024-05-17,Hyderabad,Telangana,"Bank Partnership",55+,"Min KYC",1,201,7,3155.37,450.77
3777,2025-01-23,Chennai,"Tamil Nadu","Paid Ad",25-34,"Full KYC",1,613,1,353.19,353.19
3778,2025-09-12,Guwahati,Assam,Organic,35-44,"Min KYC",0,31,28,15185.61,542.34
3779,2025-12-20,Bengaluru,Karnataka,Organic,18-24,Pending,0,66,8,2282.13,285.27
3780,2024-11-21,Mumbai,Maharashtra,"Bank Partnership",35-44,"Min KYC",1,NULL,0,NULL,NULL
3781,2024-02-11,Guwahati,Assam,"Bank Partnership",45-54,"Full KYC",0,2,29,17251.62,594.88
3782,2024-06-15,Coimbatore,"Tamil Nadu","Paid Ad",25-34,"Full KYC",0,76,8,4858.65,607.33
3783,2024-03-17,Delhi,Delhi,Organic,35-44,"Full KYC",0,357,3,836.58,278.86
3784,2025-07-08,Indore,"Madhya Pradesh","Paid Ad",55+,"Min KYC",0,98,8,3990.17,498.77
3785,2025-12-19,Nagpur,Maharashtra,Referral,35-44,"Full KYC",0,21,25,13468.88,538.76
3786,2025-02-08,Mumbai,Maharashtra,Organic,35-44,"Full KYC",0,2,62,30379.76,490.00
3787,2024-05-09,Surat,Gujarat,Organic,18-24,"Full KYC",0,10,36,18001.24,500.03
3788,2024-01-16,Delhi,Delhi,Organic,18-24,"Min KYC",0,89,8,7388.03,923.50
3789,2025-12-13,Indore,"Madhya Pradesh",Organic,25-34,"Full KYC",1,25,2,825.98,412.99
3790,2024-08-18,Mumbai,Maharashtra,Referral,18-24,"Full KYC",0,0,34,13713.00,403.32
3791,2024-03-22,Jaipur,Rajasthan,"Paid Ad",18-24,"Full KYC",0,5,27,16860.65,624.47
3792,2024-05-09,Indore,"Madhya Pradesh","Bank Partnership",45-54,"Full KYC",0,58,12,4980.97,415.08
3793,2024-07-05,Mumbai,Maharashtra,"Bank Partnership",18-24,"Full KYC",0,86,14,5702.82,407.34
3794,2025-04-23,Surat,Gujarat,"Merchant Partner",45-54,"Min KYC",0,61,6,4667.78,777.96
3795,2025-10-13,Mumbai,Maharashtra,Organic,45-54,"Min KYC",0,5,62,25948.38,418.52
3796,2024-07-19,Mumbai,Maharashtra,Referral,25-34,"Min KYC",0,92,10,4672.74,467.27
3797,2025-05-16,Nagpur,Maharashtra,Organic,25-34,"Min KYC",1,321,3,782.13,260.71
3798,2024-02-17,Chandigarh,Punjab,"Paid Ad",35-44,"Min KYC",0,35,19,8977.19,472.48
3799,2024-01-08,Surat,Gujarat,Organic,55+,"Full KYC",0,1,51,34586.01,678.16
3800,2024-02-10,Kochi,Kerala,"Paid Ad",18-24,"Full KYC",0,26,24,13725.52,571.90
3801,2025-11-04,Mumbai,Maharashtra,Organic,25-34,"Full KYC",0,3,68,42794.53,629.33
3802,2025-02-28,Chennai,"Tamil Nadu","Paid Ad",35-44,"Min KYC",0,8,14,6513.54,465.25
3803,2025-08-10,Kochi,Kerala,"Paid Ad",18-24,"Full KYC",0,14,117,67312.70,575.32
3804,2024-01-16,Kochi,Kerala,Organic,25-34,"Full KYC",0,28,22,8397.00,381.68
3805,2024-01-17,Hyderabad,Telangana,"Bank Partnership",18-24,"Full KYC",0,41,20,15786.30,789.32
3806,2025-09-11,Bengaluru,Karnataka,Organic,35-44,"Full KYC",0,10,64,27785.99,434.16
3807,2024-03-15,Jaipur,Rajasthan,Organic,25-34,"Full KYC",0,24,28,11293.80,403.35
3808,2024-04-23,Mumbai,Maharashtra,"Paid Ad",35-44,"Full KYC",0,4,32,13505.37,422.04
3809,2025-01-13,Bhopal,"Madhya Pradesh",Referral,25-34,"Min KYC",0,18,28,18415.69,657.70
3810,2025-03-18,Bengaluru,Karnataka,"Merchant Partner",45-54,"Full KYC",0,6,12,4301.90,358.49
3811,2024-06-16,Chennai,"Tamil Nadu",Referral,18-24,"Full KYC",0,1,115,59429.16,516.78
3812,2024-11-20,Delhi,Delhi,Organic,25-34,"Full KYC",0,30,11,6036.46,548.77
3813,2025-05-07,Lucknow,"Uttar Pradesh",Referral,45-54,"Full KYC",0,33,36,15091.84,419.22
3814,2024-11-19,Coimbatore,"Tamil Nadu","Merchant Partner",25-34,"Full KYC",0,49,12,9186.32,765.53
3815,2024-10-06,Chennai,"Tamil Nadu",Organic,55+,"Full KYC",1,NULL,0,NULL,NULL
3816,2024-02-22,Coimbatore,"Tamil Nadu",Organic,25-34,"Full KYC",0,10,108,53170.81,492.32
3817,2024-11-25,Hyderabad,Telangana,"Merchant Partner",25-34,"Min KYC",0,0,69,39190.94,567.98
3818,2025-08-09,Bengaluru,Karnataka,"Merchant Partner",35-44,"Full KYC",0,26,27,11237.35,416.20
3819,2025-04-02,Indore,"Madhya Pradesh","Merchant Partner",25-34,"Full KYC",0,92,10,2868.67,286.87
3820,2025-10-13,Mumbai,Maharashtra,Organic,25-34,"Full KYC",0,25,11,5115.01,465.00
3821,2024-04-02,Bengaluru,Karnataka,"Merchant Partner",18-24,"Full KYC",0,52,7,5073.32,724.76
3822,2024-01-09,Jaipur,Rajasthan,Organic,45-54,"Full KYC",0,33,6,5676.33,946.06
3823,2025-02-04,Delhi,Delhi,"Paid Ad",18-24,"Full KYC",0,12,40,27139.51,678.49
3824,2024-05-10,Kochi,Kerala,Organic,18-24,"Full KYC",0,2,106,49877.56,470.54
3825,2025-03-09,Pune,Maharashtra,Referral,25-34,"Full KYC",1,399,1,229.12,229.12
3826,2025-10-21,Bengaluru,Karnataka,"Bank Partnership",45-54,"Full KYC",0,18,12,6821.62,568.47
3827,2024-09-03,Hyderabad,Telangana,Organic,25-34,"Min KYC",0,10,42,16035.60,381.80
3828,2025-02-05,Bengaluru,Karnataka,Organic,25-34,"Min KYC",0,7,47,19698.50,419.12
3829,2025-05-12,Lucknow,"Uttar Pradesh","Paid Ad",45-54,"Full KYC",1,NULL,0,NULL,NULL
3830,2024-04-19,Mumbai,Maharashtra,"Merchant Partner",25-34,"Min KYC",1,23,12,4707.66,392.31
3831,2025-10-17,Patna,Bihar,Referral,18-24,"Full KYC",0,25,22,10269.17,466.78
3832,2024-05-28,Delhi,Delhi,"Merchant Partner",25-34,"Full KYC",0,6,16,8756.32,547.27
3833,2025-08-13,Bengaluru,Karnataka,"Bank Partnership",35-44,"Full KYC",0,198,8,4468.44,558.56
3834,2025-04-26,Ahmedabad,Gujarat,"Paid Ad",45-54,"Full KYC",0,3,34,15213.73,447.46
3835,2024-04-12,Hyderabad,Telangana,Referral,35-44,Pending,0,92,13,3845.89,295.84
3836,2025-06-13,Chennai,"Tamil Nadu","Paid Ad",35-44,"Min KYC",0,17,11,6172.75,561.16
3837,2024-05-23,Kolkata,"West Bengal",Organic,35-44,"Min KYC",1,62,1,1024.59,1024.59
3838,2025-03-13,Bengaluru,Karnataka,Organic,18-24,"Full KYC",0,4,12,10887.69,907.31
3839,2025-12-01,Chennai,"Tamil Nadu",Organic,45-54,"Min KYC",0,5,55,41736.42,758.84
3840,2025-11-26,Chandigarh,Punjab,Referral,35-44,"Full KYC",1,62,9,3743.00,415.89
3841,2025-09-28,Mumbai,Maharashtra,Organic,25-34,"Full KYC",0,5,33,15262.12,462.49
3842,2024-12-26,Kolkata,"West Bengal",Organic,35-44,"Full KYC",0,45,10,4109.76,410.98
3843,2025-02-12,Bengaluru,Karnataka,Referral,18-24,"Min KYC",0,2,366,206915.29,565.34
3844,2024-08-07,Patna,Bihar,"Merchant Partner",35-44,"Full KYC",1,430,1,531.54,531.54
3845,2025-11-03,Mumbai,Maharashtra,Organic,18-24,"Full KYC",0,25,51,24962.96,489.47
3846,2024-12-14,Mumbai,Maharashtra,"Bank Partnership",25-34,"Full KYC",1,4,4,2326.38,581.60
3847,2025-07-17,Hyderabad,Telangana,Organic,45-54,"Full KYC",0,33,28,22245.96,794.50
3848,2024-09-19,Jaipur,Rajasthan,Referral,18-24,"Full KYC",0,55,13,8337.13,641.32
3849,2025-06-24,Mumbai,Maharashtra,"Merchant Partner",25-34,"Full KYC",0,6,20,13765.84,688.29
3850,2024-06-12,Indore,"Madhya Pradesh",Organic,35-44,"Full KYC",0,79,3,916.70,305.57
3851,2025-06-19,Bengaluru,Karnataka,"Paid Ad",35-44,"Min KYC",1,303,5,1891.25,378.25
3852,2024-02-03,Nagpur,Maharashtra,"Merchant Partner",18-24,"Full KYC",0,31,42,17140.55,408.11
3853,2024-03-17,Nagpur,Maharashtra,"Paid Ad",25-34,"Full KYC",0,32,19,11252.31,592.23
3854,2024-09-14,Surat,Gujarat,Organic,18-24,"Full KYC",0,8,22,17658.44,802.66
3855,2024-12-17,Lucknow,"Uttar Pradesh",Referral,35-44,"Full KYC",0,94,9,3651.05,405.67
3856,2025-06-03,Kolkata,"West Bengal",Organic,35-44,"Full KYC",0,42,14,5155.33,368.24
3857,2024-09-19,Bhopal,"Madhya Pradesh",Referral,25-34,Pending,0,1,36,17835.88,495.44
3858,2024-01-14,Delhi,Delhi,Organic,55+,Pending,0,83,9,5444.52,604.95
3859,2024-08-25,Indore,"Madhya Pradesh","Merchant Partner",18-24,"Full KYC",0,49,11,4222.49,383.86
3860,2024-11-16,Kolkata,"West Bengal","Merchant Partner",35-44,"Full KYC",0,3,94,44169.14,469.88
3861,2025-01-31,Bhopal,"Madhya Pradesh",Organic,18-24,"Full KYC",0,12,9,2425.56,269.51
3862,2025-04-15,Chennai,"Tamil Nadu","Paid Ad",25-34,"Full KYC",0,10,91,46098.25,506.57
3863,2024-06-29,Ahmedabad,Gujarat,"Merchant Partner",18-24,"Full KYC",0,11,147,68104.70,463.30
3864,2025-03-21,Hyderabad,Telangana,Referral,18-24,"Full KYC",0,12,57,27930.50,490.01
3865,2025-04-06,Pune,Maharashtra,"Bank Partnership",25-34,"Full KYC",0,22,13,22963.42,1766.42
3866,2025-07-20,Hyderabad,Telangana,Organic,25-34,"Full KYC",1,6,12,7044.47,587.04
3867,2025-01-16,Surat,Gujarat,Organic,25-34,Pending,0,16,26,13203.91,507.84
3868,2025-08-14,Delhi,Delhi,Organic,55+,"Full KYC",0,14,24,8951.16,372.97
3869,2024-06-10,Chandigarh,Punjab,"Bank Partnership",35-44,"Full KYC",0,0,59,22586.85,382.83
3870,2025-06-03,Indore,"Madhya Pradesh","Paid Ad",18-24,"Full KYC",0,1,23,12290.75,534.38
3871,2024-02-03,Patna,Bihar,Organic,18-24,"Full KYC",0,72,5,3180.04,636.01
3872,2024-03-16,Nagpur,Maharashtra,Referral,45-54,"Full KYC",0,267,6,1457.00,242.83
3873,2025-09-23,Pune,Maharashtra,Organic,25-34,"Full KYC",0,4,152,69667.66,458.34
3874,2024-12-12,Kochi,Kerala,"Merchant Partner",55+,"Full KYC",0,211,17,11173.80,657.28
3875,2025-03-29,Pune,Maharashtra,Referral,18-24,"Min KYC",0,6,27,11039.45,408.87
3876,2025-03-16,Mumbai,Maharashtra,Organic,45-54,"Full KYC",0,0,47,21811.33,464.07
3877,2025-05-22,Mumbai,Maharashtra,Organic,35-44,"Min KYC",1,71,6,6689.57,1114.93
3878,2024-06-28,Mumbai,Maharashtra,"Paid Ad",25-34,"Min KYC",0,5,126,75816.72,601.72
3879,2024-05-10,Delhi,Delhi,Organic,25-34,"Full KYC",1,31,26,11044.32,424.78
3880,2024-02-01,Hyderabad,Telangana,"Bank Partnership",25-34,"Full KYC",0,0,128,78059.28,609.84
3881,2025-09-23,Guwahati,Assam,"Bank Partnership",35-44,"Min KYC",0,63,12,4271.73,355.98
3882,2024-06-12,Bengaluru,Karnataka,Referral,25-34,"Full KYC",0,18,24,10521.61,438.40
3883,2025-02-23,Nagpur,Maharashtra,"Paid Ad",45-54,"Min KYC",0,3,71,34527.94,486.31
3884,2024-11-28,Indore,"Madhya Pradesh",Organic,45-54,Pending,1,74,4,2047.86,511.97
3885,2024-04-28,Patna,Bihar,Organic,35-44,"Full KYC",0,0,34,18329.65,539.11
